00000066.png 572.34,271.68;1374.5,285.73;1361.68,931.27;564.73,917.64;
00011444.png 539.59,257.57;1343.93,255.41;1345.43,901.79;548.7,905.97;
00011478.png 542.57,258.54;1342.23,256.16;1343.98,901.27;549.06,905.41;
00011511.png 542.98,258.51;1343.3,255.83;1344.47,901.79;548.97,905.25;
00011544.png 543.04,259.08;1342.07,256.06;1344.07,901.21;549.39,904.89;
00011578.png 542.52,258.37;1342.26,254.56;1342.67,900.34;550.84,903.93;
00011611.png 544.11,258.59;1342.74,255.3;1343.58,899.74;550.73,903.38;
00011644.png 544.87,257.66;1342.32,255.1;1344.4,899.06;552.18,902.34;
00011678.png 545.94,257.3;1341.15,254.97;1344.23,897.69;551.58,902.33;
00011711.png 546.27,258.82;1342.78,255.87;1345.35,899.33;552.65,902.47;
00011745.png 544.51,258.65;1344.74,255.81;1345.2,899.1;551.99,902.22;
00011778.png 547.15,259;1344.17,256.13;1344.69,899.35;553.54,902.67;
00011811.png 547.72,258.68;1346.31,254.65;1346.59,898.89;554.29,902.57;
00011845.png 547.65,258.11;1344.57,256.27;1347.08,899.58;553.97,902.59;
00011878.png 542.85,258.68;1348.35,256.92;1348.46,901.22;551.9,902.85;
00011911.png 548.02,259.03;1344.21,257.24;1346.3,901.39;554.09,903.86;
00011945.png 547.28,259.44;1344.6,257.03;1345.75,900.61;553.57,903.66;
00011978.png 544.15,257.4;1345.87,255.47;1344.99,901.05;551.23,901.65;
00012012.png 545.29,257.95;1342.37,256.34;1343.95,899.48;553.44,902.31;
00012045.png 544.96,256.98;1341.59,256.68;1343.45,899.53;550.44,900.76;
00012078.png 544.96,258.24;1340.77,255.89;1343.09,898.67;550.18,900.74;
00012112.png 545.37,258.31;1341.61,255.78;1342.98,899.19;551.51,901.69;
00012145.png 544.46,258.99;1339.96,256.84;1341.03,899.08;550.27,902.32;
00012178.png 544.74,258.2;1339.67,255.89;1342.27,899.31;550.65,901.84;
00012212.png 543.83,258.81;1340.21,255.55;1341.24,899.72;549.73,901.91;
00012245.png 543.52,258.74;1341.46,257.48;1341.36,902.28;548.74,904.66;
00012278.png 542.62,259.23;1340.03,258.24;1340.97,902.06;547.95,905.03;
00012312.png 541.63,260.52;1340.17,258.94;1340.95,902.45;547.82,905.07;
00012345.png 542.94,259.62;1340.04,258.75;1340.67,902;548.56,904.08;
00012379.png 542.02,259.79;1340.13,258.66;1341.26,903.12;547.28,905.11;
00012412.png 538.2,261;1343.11,260;1342.86,906.54;544.16,908.64;
00012445.png 541.97,260.83;1339.15,259.49;1338.86,903.39;546.35,904.81;
00012479.png 541.79,260.54;1339.04,259.8;1339.65,904.62;547.13,905.62;
00012512.png 538.37,260.89;1340.8,259.45;1340.38,906.14;544.89,907.1;
00012545.png 537.23,262.09;1342.9,260.51;1342.39,907.05;542.9,909.57;
00012579.png 540.44,260.21;1340.14,259.61;1340.18,905.7;546.12,907.2;
00012612.png 541.37,261.23;1340.4,260.39;1340.23,906.02;545.44,907.92;
00012645.png 540.6,261.59;1340.72,261.03;1340.44,905.82;545.15,907.32;
00012679.png 537.41,262.05;1345.33,261.01;1343.67,909.75;544.57,910.03;
00012712.png 543.08,261.58;1342.28,261.66;1341.79,906.43;547.56,907.74;
00012746.png 543.21,260.61;1343.18,261;1342.08,906.03;548.66,907.57;
00012779.png 544.07,261.09;1343.11,260.92;1342.51,906.14;548.56,907.53;
00012812.png 544.54,260.41;1343.83,260.73;1343.27,906.31;548.59,907.41;
00012846.png 544.93,260.35;1344.28,260.51;1343.68,905.2;548.3,905.93;
00012879.png 545.41,258.93;1345.13,258.86;1343.96,905.26;549.93,906.34;
00012912.png 545.44,258.6;1344.87,259.63;1344.61,904.46;550.93,905.7;
00012946.png 543.25,258.11;1346.65,257.86;1345.32,905.28;547.4,906.17;
00012979.png 544.09,256.69;1345.22,259.2;1344.29,903.96;548.45,904.93;
00013013.png 543.8,256.06;1346.28,256.47;1343.32,903.19;548.56,905.11;
00013046.png 543.87,256.49;1343.81,256.86;1343.97,903.15;547.55,903.84;
00013079.png 543.77,256.65;1344.83,255.66;1344.36,901.51;548.66,903.24;
00013113.png 544.65,255.07;1344.54,256.97;1343.51,900.77;550.15,902.93;
00013146.png 542.28,255.39;1344.33,255.31;1343.98,901.94;547.83,901.59;
00013179.png 543.04,254.44;1344.13,253.41;1343.68,899.81;548.94,901.62;
00013213.png 542.53,253.31;1343.42,253.1;1343.82,899.03;547.4,902.45;
00013246.png 537.92,253.67;1347.5,253.58;1344.95,901.14;544.29,902.22;
00013279.png 541.12,251.27;1344.99,251.03;1343.54,898.02;548,900.41;
00013313.png 541.51,251.6;1343.66,251.59;1342.59,897.89;546.78,898.57;
00013346.png 536.68,251.9;1347.81,250.47;1344.69,900.37;543.82,901.95;
00013380.png 541.02,251.18;1343.55,251.62;1342.2,898.34;545.58,900.28;
00013413.png 539.44,251.52;1342.98,251.15;1342.89,897.43;545.87,901.24;
00013446.png 539.3,249.82;1342.59,250.78;1341.85,897.53;545.51,900.61;
00013480.png 538.77,249.9;1341.56,250.11;1341.82,895.34;546.48,899.4;
00013513.png 537.03,248.95;1344.01,249.19;1342.38,896.7;544.46,899.69;
00013546.png 538.52,249.76;1342.14,248.52;1342.45,894.77;543.89,897.42;
00013580.png 538.98,249.38;1340.73,248.5;1340.78,894.33;545.04,897.76;
00013613.png 538.7,248.76;1341.27,248.63;1341.19,894.02;544.76,897.88;
00013646.png 538.84,249.2;1340.67,248.13;1340.66,893.5;545.26,897.3;
00013680.png 535.98,249;1340.81,246.83;1340.33,894.29;544.19,897.58;
00013713.png 534.17,249.59;1343.1,248.08;1342,896.21;540.85,899.98;
00013747.png 536.89,249.79;1338.85,248.86;1338.77,894.12;543.97,898.46;
00013780.png 536.78,250.03;1338.82,248.55;1339.2,894.01;543.76,899.2;
00013813.png 535.01,250.36;1338,248.5;1338.3,894.26;542.55,899.59;
00013847.png 535.48,250.38;1336.8,248.27;1337.6,894.49;542.42,898.55;
00013880.png 532.06,251.09;1339.83,248.94;1338.91,897.64;539.4,899.66;
00013913.png 535.7,252.19;1336.53,249.75;1338.08,895.59;543.01,898.89;
00013947.png 535.44,252.76;1336.14,249.82;1337.33,895.74;543.11,899.5;
00013980.png 535.24,252.3;1337.23,249.13;1338.53,895.69;543,899.48;
00014014.png 535.25,252.66;1335.95,250.44;1337.74,895.81;542.91,900.82;
00014047.png 535.74,253.81;1337.21,250.31;1338.66,896.59;544.17,901.57;
00014080.png 537.02,253.11;1338.45,251.86;1338.99,896.14;543.71,902.16;
00014114.png 534.16,252.41;1339.94,250.48;1340.55,897.43;543.82,901.31;
00014147.png 537.25,253.27;1338.51,251.35;1338.86,896.06;545.72,900.85;
00014180.png 534.2,252.07;1340.4,249.66;1340.7,899.08;543.05,902.93;
00014214.png 533.92,252.17;1340.9,250.72;1340.62,899.29;542.49,903.39;
00014247.png 531.24,253.42;1343.43,250.91;1341.86,900.37;540.47,904.61;
00014280.png 534.75,253.06;1338.98,250.68;1339.45,897.93;543.94,902.62;
00014314.png 530.25,253.74;1343.72,250.93;1341.52,901.11;539.31,905.71;
00014347.png 535.35,252.46;1338.66,250.24;1340.2,898.19;542.91,903.13;
00014381.png 534.22,253.03;1339.5,250.41;1340.14,897.12;542.69,903.16;
00014414.png 533.9,251.99;1339.15,249.74;1340.14,898.15;542.93,902.23;
00014447.png 534.46,252.91;1340.14,249.72;1341.16,897.7;543.42,902.89;
00014481.png 535.42,252.05;1340.44,249.18;1341.14,896.98;543.54,902.09;
00014514.png 535.96,251.54;1340.27,248.62;1340.25,897.82;544.77,901.78;
00014547.png 533.68,250.21;1341.98,247.92;1342.6,897.28;544.58,901.95;
00014581.png 531.77,251.42;1345.79,247.35;1344.71,898.39;541.52,903.02;
00014614.png 534.15,250;1341.66,247.02;1342.71,896.64;543.77,901.44;
00014647.png 532.11,249.46;1345.52,245.23;1345.08,895.79;542.55,901.12;
00014681.png 536.28,248.59;1341.07,246.2;1343.22,892.57;545.59,898.7;
00014714.png 536.78,248.16;1342.16,245.12;1342.55,892.21;545.72,897.72;
00014748.png 536.25,246.56;1341.47,243.49;1342.51,891.31;545.84,897.03;
00014781.png 537.15,246.68;1342.25,242.65;1343.81,890.92;546.14,897.1;
00014814.png 535.83,246.27;1342.49,241.75;1343.91,890.05;546.4,895.93;
00014848.png 534.4,244.62;1343.78,241.73;1344.84,891.38;546.03,894.67;
00014881.png 536.57,245.4;1341.71,241;1342.87,890.19;545.6,895.2;
00014914.png 536.21,243.81;1344.15,238.76;1343.89,889.6;545.38,894.09;
00014948.png 538.01,244.54;1342.08,239.1;1344.71,887.42;546.6,894.43;
00014981.png 535.25,242.21;1344.39,238.6;1344.68,888.72;545.27,893.8;
