00000066.png 578.64,294.24;1262.93,273.3;1288.43,836.74;582.23,853.31;
00011444.png 828.59,963.54;686.07,269.42;1269.87,143.87;1403.91,874;
00011478.png 822.68,962.2;692.94,263.95;1278.22,147.76;1400.28,880.14;
00011511.png 817.52,959.68;698.37,259.86;1285.71,152.93;1395.63,887.44;
00011544.png 811.32,955.74;705.43,254.85;1293.21,157.25;1391.89,894.36;
00011578.png 804.79,952.96;710.58,249.91;1301.11,160.5;1386.92,899.53;
00011611.png 802.29,949.69;715.27,244.79;1306.64,164.04;1385.06,904.53;
00011644.png 796.77,947.96;721.61,239.55;1314.79,168.43;1379.83,910.98;
00011678.png 791.65,943.07;728.02,237.47;1321.7,175.18;1373.23,917.86;
00011711.png 785.9,941.12;734.89,233.31;1329.52,182.2;1368.98,924.62;
00011745.png 781.97,936.94;741.31,227.27;1336.93,185.91;1364.63,929.99;
00011778.png 777.23,934.7;749.41,226.39;1343.78,194.25;1360.1,937.6;
00011811.png 771.24,931.84;754.18,222.23;1349.43,199.38;1353.98,941.6;
00011845.png 761.08,933.88;753.04,215.56;1357.16,201.02;1351.47,952.89;
00011878.png 756.82,927.86;759.21,218.96;1356.34,211.84;1340.36,955.95;
00011911.png 750.15,927.78;762.77,217.82;1359,218.8;1333.8,960.56;
00011945.png 744.78,924.98;765.01,214.17;1360.55,222.94;1327.66,966.06;
00011978.png 741.41,923.11;766.17,212.09;1362.57,226.09;1322.63,968.01;
00012012.png 734.8,922.53;768.61,208.83;1366.11,230.74;1317.81,975.54;
00012045.png 727.11,919.8;771.19,209.98;1366.68,238.9;1308.35,980.14;
00012078.png 719.04,919.66;773.01,210.04;1368.1,247.83;1299.73,987.14;
00012112.png 710.88,918.58;776.01,208.62;1370.03,255.6;1290.97,994.08;
00012145.png 702.67,915.95;778.72,206.93;1372.28,263.48;1281.89,999.35;
00012178.png 696.78,911.76;783.97,205.89;1374.39,270.71;1273.32,1005.05;
00012212.png 688.03,906.8;789.15,202.19;1378.31,277.75;1265.34,1008.52;
00012245.png 681.47,902.07;794.02,198.83;1381.02,284.19;1255.09,1014.15;
00012278.png 671.47,897.97;797.52,195.45;1382.67,292.39;1244.68,1020.35;
00012312.png 664.68,892.51;802.92,193.59;1386.35,301.78;1234.72,1024.49;
00012345.png 661.04,887.49;807.7,190.88;1389.35,305.82;1228.59,1027.71;
00012379.png 652.66,882.17;812.49,187.23;1393.05,311.51;1218.99,1031.65;
00012412.png 646.71,875.06;818.39,181.92;1398.24,316.94;1211.64,1032.78;
00012445.png 640.02,869.64;823.44,178.52;1400.22,322.42;1202.69,1036.06;
00012479.png 634.03,859.24;827.62,170.83;1400.83,326.8;1192.75,1033.88;
00012512.png 627.98,851.93;831.81,168.48;1403.39,330.8;1183.54,1036.3;
00012545.png 619.74,846.56;834.71,163.69;1403.85,334.5;1173.77,1037.71;
00012579.png 610.46,842.42;836.59,156.47;1408.95,339.03;1166.75,1045.41;
00012612.png 607.64,835.93;844.43,159.22;1407.14,347.56;1155.46,1044.84;
00012645.png 600.42,830.37;849.81,158.28;1409.02,355.92;1146.79,1048.19;
00012679.png 597.76,824.02;856.14,156.49;1412.72,363.69;1139.13,1051.78;
00012712.png 595.71,820.35;862.42,155.57;1414.52,369.56;1133.77,1052.54;
00012746.png 591.21,814.16;870.4,154.67;1420.6,378.08;1126.2,1055.92;
00012779.png 587.92,806.79;878.92,152.75;1425.11,385.33;1119.88,1058.23;
00012812.png 585.09,799.93;886.9,150.71;1428.57,392.09;1111.13,1060.21;
00012846.png 583.3,791.22;894.31,148.95;1433.21,399.42;1105.11,1061.66;
00012879.png 580.57,788.12;904.87,145.88;1439.58,407.15;1098.6,1066.06;
00012912.png 575.03,779.85;909.17,139.78;1444.36,410.64;1091.62,1068.66;
00012946.png 577.41,770.37;918.34,142;1442,417.66;1084.34,1062.44;
00012979.png 573.38,763.31;926.37,134.79;1446.46,419.29;1076.94,1062.38;
00013013.png 572.22,749.31;931.66,133.89;1447.72,423.89;1069.73,1057.82;
00013046.png 569.61,743.46;938.44,131.12;1450.18,429.11;1062.72,1057.43;
00013079.png 569.47,736.25;941.7,128.01;1450.93,430.96;1057.88,1055.31;
00013113.png 565.9,729.89;947.46,126.26;1452.05,435.3;1050.68,1054.73;
00013146.png 556.84,725.21;951.37,120.25;1458.37,441.71;1044.11,1061.5;
00013179.png 557.92,717.57;956.8,125.58;1452.62,449.05;1034.19,1056.36;
00013213.png 552.92,710.98;960.22,123.97;1451.31,453.8;1025.06,1057.38;
00013246.png 549.02,704.16;963.4,122.01;1451.29,458.97;1015.94,1055.87;
00013279.png 544.32,696.15;966.67,120.91;1446.91,462.31;1007.36,1054.03;
00013313.png 536.11,692.44;970.72,116.52;1449.4,468.26;995.62,1055.43;
00013346.png 529.93,682;969.83,118.43;1440.59,472.36;983.73,1051.09;
00013380.png 523.55,673.36;970.77,113.83;1437.1,476.03;972.05,1049.18;
00013413.png 515.99,663.23;972.65,109.06;1433.75,477.56;961.26,1046.06;
00013446.png 511.2,651.86;975.11,105.01;1431.76,480.83;951.16,1040.9;
00013480.png 506.75,649.31;979.9,99.65;1433.86,482.12;944.82,1041.32;
00013513.png 503.76,635.93;981.65,99.84;1428.69,484.97;934.15,1035.12;
00013546.png 499.86,624.98;985.56,97.17;1427.61,490.07;924.46,1032.13;
00013580.png 493.33,617.31;991.83,89.96;1432.6,495.94;916.13,1034.35;
00013613.png 497.3,609.2;999.88,95.29;1427.96,501.69;909.4,1028.43;
00013646.png 497.48,600.45;1006.99,95.22;1429.39,507.93;903.05,1024.8;
00013680.png 497.71,592.43;1016.86,94.2;1434.2,513.95;896.82,1024.57;
00013713.png 494.18,585.86;1025.41,89.45;1440.23,522.06;891.16,1028.42;
00013747.png 498.72,579.64;1033.6,97.2;1437.32,530.48;884.66,1025.06;
00013780.png 500.58,574.05;1041.31,101.24;1438.79,539.74;879.34,1025.61;
00013813.png 499.53,569.63;1050.2,103.46;1440.35,550.11;871.87,1027.55;
00013847.png 499.85,566.63;1054.55,105.49;1441.6,556.84;868.33,1028.2;
00013880.png 500.16,559.79;1064.57,108.53;1442.16,566.05;860.27,1027.83;
00013913.png 500.91,551.59;1071.95,110.07;1444.59,574.38;852.77,1026.41;
00013947.png 500.84,543.49;1080.54,111.71;1442.8,582.72;844.91,1024.85;
00013980.png 500.88,534.19;1088.3,112.13;1442.82,587.98;835.88,1020.41;
00014014.png 500.41,522.18;1095.42,112.41;1441.67,596.19;826.36,1017.44;
00014047.png 501.08,512.5;1104.84,111.41;1442.15,602.55;818.51,1012.72;
00014080.png 503.56,503.67;1116.71,112.4;1444.94,609.7;813.22,1009.3;
00014114.png 508.63,492.4;1125.17,113.61;1445.94,616.55;807.92,1003.12;
00014147.png 504.08,482.26;1135.18,107.42;1451.54,621.74;799.83,1003.61;
00014180.png 506.61,471.59;1143.29,106.69;1451.8,627.17;793.7,998.29;
00014214.png 508.16,463.55;1148.11,106.28;1449.76,629.26;790.38,992.24;
00014247.png 509.9,454.96;1155.68,106.94;1449.79,633.93;783.08,987.66;
00014280.png 517.77,447.5;1160.67,116.31;1442.39,640.56;777.63,978.57;
00014314.png 516.63,442.09;1170.72,118.24;1441.93,649.33;767.99,977.21;
00014347.png 520.68,432.07;1174.36,123.72;1437.29,656.64;761.08,970.89;
00014381.png 522.03,424.09;1180.47,126.89;1434.81,663.49;753.44,966.49;
00014414.png 517.52,413.41;1188.32,123.09;1435.99,671.11;743.01,965.7;
00014447.png 524.4,405.82;1192.02,131.31;1427.13,675.6;737.23,955.26;
00014481.png 526.82,397.36;1198.88,133.99;1425.57,682.05;729.39,950.11;
00014514.png 528.37,388.92;1205.56,140.24;1420.72,690.19;721.56,946.36;
00014547.png 528.64,381.42;1209.34,142.51;1416,696.97;711.79,942.07;
00014581.png 527.84,375.4;1214.65,144.39;1415.09,703.94;705.33,939.33;
00014614.png 530.26,367.54;1219,147.89;1409.12,711.56;696.55,933.64;
00014647.png 532.7,358.83;1224.97,153.06;1405.12,718.2;689.36,928.91;
00014681.png 536.55,350.85;1230.95,157.98;1401.01,724.91;681.83,921.99;
00014714.png 540.62,343.88;1238.52,163.04;1398.38,732.99;674.27,916.39;
00014748.png 541.08,334.09;1243.39,165.91;1392.95,739.55;667.78,912.1;
00014781.png 542.99,326.02;1248.58,169.48;1388.48,746.69;658.35,905.96;
00014814.png 545.16,320.93;1252.86,174.6;1383.6,753.17;652.09,900.98;
00014848.png 548.66,316.41;1257.25,180.39;1382.26,760.74;645.85,898.68;
00014881.png 553.72,312.89;1262.58,186.35;1378.8,767.77;642.51,894.49;
00014914.png 557.87,308.68;1267.75,189.87;1377.02,771.54;641.5,891.88;
00014948.png 557.4,306.07;1276.68,190.63;1380.44,777.76;637.2,891.7;
00014981.png 568.26,303.72;1279.64,198.67;1377.51,780.72;639.85,887.61;
00015015.png 577.35,301.31;1287.94,204.06;1380.27,787.83;641.28,883.44;
00015048.png 581.99,299.77;1291.87,209.07;1378.72,792.74;640.36,880.87;
00015081.png 585.65,296.05;1296.23,213.17;1377.03,796.45;637.41,879.08;
00015115.png 581.72,288.23;1303.61,211.19;1377.74,804.89;629.15,878.7;
00015148.png 584.45,283.11;1306.31,213.61;1375.5,808.82;625.58,875.16;
00015181.png 591.26,281.58;1306.48,221.24;1369.16,809.29;624.88,867.87;
00015215.png 593.73,274.55;1309.84,221.33;1365.38,810.62;620.97,859.72;
00015248.png 593.59,268.87;1310.06,221.03;1361.76,810.1;616.76,853.2;
00015281.png 593.42,262.3;1311.39,221.48;1355.84,810.94;611.62,848.75;
00015315.png 592.6,259.32;1310.4,223.4;1351.87,812.07;607.58,845.48;
00015348.png 589.64,251.64;1309.08,223.84;1345.67,813.65;599.72,839.85;
00015382.png 588.04,248.09;1308.14,225.04;1340.82,815.39;594.32,837.44;
00015415.png 588.37,243.97;1309.64,226.56;1337.37,817.41;589.59,833.06;
00015448.png 584.79,240.37;1312.75,226.1;1333.74,821.04;582.4,830.75;
00015482.png 583.65,234.62;1313.7,224.5;1332.92,822.99;578.35,831.62;
00015515.png 587.3,238.01;1309.85,231.62;1326.53,823.57;580.09,828.06;
