00000066.png 583.39,311.95;1296.32,292.04;1328.33,879.6;580.35,898.07;
00011444.png 752.74,233.42;1102.81,227.15;1130.97,381.84;738.33,386.33;
00011478.png 754.48,240.2;1102.87,233.14;1132.03,388.22;740.45,393.46;
00011511.png 754.11,248.41;1105.83,241.28;1137.35,399.97;739.28,405.23;
00011544.png 753.14,252.08;1107.51,244.83;1139.14,404.65;738.43,410.79;
00011578.png 753.04,254.74;1108.61,246.69;1141.67,408.39;738.53,415.39;
00011611.png 749.96,260.61;1111.34,251.54;1144.44,415.73;736.83,424.32;
00011644.png 747.51,262.33;1111.27,253.67;1147.18,420.42;734.59,429.08;
00011678.png 748.92,264.68;1112.4,254.63;1148,423.03;734.76,432.02;
00011711.png 746.49,266.08;1113.9,256;1150.99,427.75;734.05,436.63;
00011745.png 745.81,266.13;1115.96,256.15;1153.14,429.26;733.9,437.87;
00011778.png 745.68,267.21;1117.25,256.61;1155.55,430.66;733.75,440.7;
00011811.png 743.69,267.39;1119.68,257.44;1159.97,436.28;731.27,446.07;
00011845.png 745.13,268.1;1122.47,257.02;1163.03,438.32;731.49,448.46;
00011878.png 742.57,267.84;1127.26,257.04;1169.87,442.54;730.76,453.48;
00011911.png 742.46,267.72;1129.99,258.04;1171.63,445.41;729.64,455.06;
00011945.png 742.68,268.39;1133.27,258.76;1175.41,448.57;728.83,458.56;
00011978.png 741.09,269.24;1138.69,259.87;1181.54,455.35;726.88,464.05;
00012012.png 740.98,270.49;1141.09,261.97;1182.98,459.38;726.69,467.96;
00012045.png 740.01,271.18;1144.91,263.03;1187.42,464.91;724.37,472.81;
00012078.png 737.67,274.96;1151.69,267.74;1194.59,478.83;718.59,485.09;
00012112.png 738.08,279.04;1152.86,273.11;1194.62,485.16;717.56,492.03;
00012145.png 733.99,282.59;1157.58,276.58;1199.33,495.62;713.45,499.8;
00012178.png 731.49,292.59;1161.79,288.5;1203.23,515.69;707.83,518.08;
00012212.png 731.16,298.14;1162.59,295.96;1205.01,526.11;706.4,526.56;
00012245.png 731.41,303.92;1165.65,301.91;1206.94,535.99;704.33,535.54;
00012278.png 730.18,309.89;1173.48,309.61;1214.19,552.34;701.54,549.9;
00012312.png 729.91,313;1176.55,312.64;1218.01,559.62;698.62,556.96;
00012345.png 729.12,315.32;1180.57,315.78;1219.29,566.74;697.09,562.08;
00012379.png 727.93,318.84;1186.87,320.63;1227.49,579.79;694.91,574.28;
00012412.png 726.05,319.08;1192.01,320.76;1232.2,585.96;689.85,580.58;
00012445.png 726.06,320.1;1194.88,322.75;1234.8,590.89;690.37,584.01;
00012479.png 726.3,322.57;1199.02,323.54;1243.34,599.3;690.73,592.31;
00012512.png 725.86,322.26;1204.69,324.17;1246.93,602.62;688.96,597.03;
00012545.png 726.21,321.56;1208.86,323.89;1249.37,606.83;687.48,601.11;
00012579.png 721.12,320.19;1216.99,320.19;1260.34,616.63;681.74,610.95;
00012612.png 721.77,319.92;1217.82,320.73;1263.99,618.96;682.05,614.61;
00012645.png 719.3,320.68;1226.49,318.84;1275.32,628.73;680.24,625.63;
00012679.png 718.62,321.18;1230.2,318.23;1282.47,633.09;679.22,631.3;
00012712.png 717.34,322.18;1234.43,319.24;1288.06,639.23;678.15,639.21;
00012746.png 714.37,326.34;1243.89,319.81;1302.43,653.22;676.97,655.94;
00012779.png 712.44,329.32;1247.68,321.63;1309.18,661.2;676.74,666.29;
00012812.png 709.8,331.81;1254.49,323.63;1316.72,670.05;676.3,675.73;
00012846.png 710.07,339.79;1262.01,328.33;1331.84,687.36;677.6,697.51;
00012879.png 708.18,342.52;1264.61,330.16;1337.03,693.6;677.74,705.59;
00012912.png 707.76,344.99;1269.65,330.85;1343.91,701.53;676.3,714.72;
00012946.png 701.72,344.29;1274.94,329.16;1352.66,710.34;671.76,727.91;
00012979.png 699.01,343.38;1274.54,327.27;1354.16,713.69;669.45,731.7;
00013013.png 692.88,340.53;1277.06,323.92;1356.99,717.34;664.86,736.16;
00013046.png 684.15,335.99;1277.18,318.19;1358.01,721.31;658.15,741.63;
00013079.png 681.59,331.86;1276.89,313.7;1360.69,722.99;653.46,744.67;
00013113.png 677.72,326.92;1278.95,309.46;1362.08,722.49;650.76,743.55;
00013146.png 672.76,313.93;1284.51,297.48;1369.01,724.35;644.45,744.07;
00013179.png 671.15,308.09;1288.16,290.95;1370.68,724.97;642.18,744.41;
00013213.png 664.74,300.47;1292.95,285.55;1376.01,727.16;638.12,745.38;
00013246.png 662.94,288.62;1299.41,276.65;1382.77,731.53;631.18,747.49;
00013279.png 659.4,286.23;1304.48,273.32;1388.39,736.08;628.69,750.8;
00013313.png 659.1,280.2;1308.8,269.24;1390.88,739.73;624.67,753.56;
00013346.png 650.74,273.04;1317.2,265.35;1396.84,753.71;614.3,763.87;
00013380.png 645.93,270.36;1321.29,264.11;1398.81,763.51;606.24,770.09;
00013413.png 642.97,268.41;1323.16,264.25;1397.47,771.22;600.12,776.25;
00013446.png 631.13,265.6;1327.31,265.12;1399.64,793.61;580.63,793.21;
00013480.png 623.61,264.72;1329.35,264.84;1397.67,804.19;570.9,801.88;
00013513.png 609.22,264.36;1329,268.12;1392.47,825.82;550.55,818.11;
00013546.png 600.81,264.04;1327.46,269.14;1388.65,834;540.96,827.38;
00013580.png 594.23,261.33;1328.12,269.77;1386.16,842.55;531.89,832.17;
00013613.png 583.37,258.65;1330.2,268.12;1383.82,857.23;515.66,843.97;
00013646.png 578.08,256.67;1330.75,268.45;1381.41,864.34;509.55,848.44;
00013680.png 574.73,254.23;1332.06,267.25;1381.96,869.37;506.33,852.7;
00013713.png 566.93,250.01;1336.03,264.33;1383.16,881.36;494.36,862.72;
00013747.png 561.61,247.94;1340.11,261.42;1383.96,888.02;489.62,867.33;
00013780.png 560.36,247.42;1340.46,260.53;1385.39,890.13;487.98,870.65;
00013813.png 554.89,242.19;1343.82,255.89;1388.38,896.26;482.73,876.96;
00013847.png 550.91,241.13;1348.13,253.29;1392.23,899.7;481.53,880.74;
00013880.png 551.38,238.58;1350.92,249.9;1395.38,902.11;482.2,883.87;
00013913.png 549.95,235.48;1356.46,244.28;1402.91,904.67;484.83,889.61;
00013947.png 547.48,233.16;1365.05,241.88;1410.09,908.68;484.17,892.56;
00013980.png 551.95,233.25;1367.17,241.07;1413.35,908.65;489.51,896.43;
00014014.png 552.84,234.04;1374.51,239.14;1422.93,911.76;495.92,901.42;
00014047.png 553.47,234.51;1377.3,236.84;1426.9,913.24;498.94,906.51;
00014080.png 554.69,234.78;1382.26,236.22;1432.26,915.96;503.58,908.2;
00014114.png 561.01,242.51;1385.15,240.12;1438.53,919.88;514.47,917.35;
00014147.png 563.38,247.22;1386.04,243.78;1439.11,921.3;520.3,920.75;
00014180.png 564.36,251.38;1389.05,246.33;1442.54,925.36;523.96,927.45;
00014214.png 568.85,262.07;1388.27,255.33;1443.8,930.51;533.85,934.69;
00014247.png 572.85,267.75;1386.65,259.24;1441.83,931.85;537.9,938.02;
00014280.png 574.25,272.5;1383.73,263.94;1440.19,932.22;541.5,941.46;
00014314.png 575.93,280.15;1378.95,269.54;1435.92,932.94;545.73,943.76;
00014347.png 571.59,282.6;1377.34,271.44;1432.27,933.71;546.09,945.66;
00014381.png 573.44,289.99;1369.98,277.05;1425.62,933.22;548.29,947.09;
00014414.png 572.39,291.2;1365.99,279.7;1419.48,932;549.07,946.55;
00014447.png 571.22,292.81;1361.14,281.05;1415.54,930.87;547.4,946.46;
00014481.png 569.92,292.48;1351.81,279.52;1406.47,924.95;547.27,940.18;
00014514.png 568.04,293.11;1347.44,279.93;1400.67,921.88;547.6,937.56;
00014547.png 563.79,289.89;1344.95,277.47;1397.12,918.2;543.47,934.7;
00014581.png 566.36,286.2;1339.86,274.07;1389.65,908.41;546.75,925.57;
00014614.png 565.74,282.76;1337.27,270.96;1386.65,902.31;547.26,921.14;
00014647.png 566.06,278.76;1336.09,266.56;1384.3,898.66;548.32,916.47;
00014681.png 567.55,271.43;1332.96,259.36;1378.69,885.1;551.44,901.83;
00014714.png 567.99,263.98;1332.9,253.39;1374.8,878.53;553.24,893.41;
00014748.png 568.71,260.06;1330.76,248.6;1373.9,870.73;553.73,888.15;
00014781.png 571.08,250.06;1330.32,237.56;1371.68,857.33;557.09,872.84;
00014814.png 572.99,243.8;1330.02,231.82;1371.42,850.04;559.82,865.23;
00014848.png 572.92,236.04;1332.99,223.53;1372.85,843.46;563.04,859;
00014881.png 578.03,223.78;1333,211.73;1370.62,828.74;567.45,842.99;
00014914.png 579.17,221.14;1336.82,207.72;1373.55,824.54;569.37,839.71;
00014948.png 579.87,215.97;1338.15,201.83;1374.28,820.34;572.29,833.29;
00014981.png 584.04,206.14;1340.06,192.6;1377.39,809.42;574.37,823.98;
