00000066.png 705.17,287.46;1368.82,288.77;1392.16,836.77;684.04,826.84;
00011544.png 641.8,309.88;1294.96,286.85;1409.5,706.33;601.63,735.09;
00011578.png 626.8,310.79;1301.92,286.73;1415.87,725.69;582.29,755.57;
00011611.png 605.77,314.28;1306.06,290.43;1429.62,759.69;549.8,788.65;
00011644.png 593.57,311.29;1315.48,287.98;1438.91,774.9;530.93,805.29;
00011678.png 581.34,310.59;1317.96,287.73;1444.15,789.63;516.67,819.21;
00011711.png 572.5,309.89;1324.49,285;1452.82,800.57;499.58,831.13;
00011745.png 554.62,304.25;1334.72,279.69;1469.46,825.59;473.97,855.08;
00011778.png 545.31,300.16;1340.94,276.64;1478,835.62;459.54,867.62;
00011811.png 537.3,298.88;1346.69,272.62;1487.82,845.94;449.45,876.91;
00011845.png 522.21,296.33;1359.14,269.66;1505.42,869.36;428.46,901.63;
00011878.png 521.03,295.66;1364.77,267.27;1513.47,876.76;422.39,909.91;
00011911.png 516.87,295.51;1371.24,267.59;1520.97,884.35;419.33,916.62;
00011945.png 518.98,295.51;1374.46,265.38;1525.33,885.81;415.83,922.5;
00011978.png 519.67,295.09;1378.74,264.02;1531.31,887.82;420.11,923.34;
00012012.png 523.78,295.77;1378.98,264.24;1532.63,885.92;426.4,920.36;
00012045.png 529.75,297.18;1379.15,263.55;1530.49,879.3;432.68,916.6;
00012078.png 539.75,297.46;1374.93,261.61;1521.84,860.5;451.68,897.52;
00012112.png 545.99,296.23;1373.56,259.89;1515.81,848.53;463.51,886.78;
00012145.png 557.61,296.58;1367.99,259.59;1508.94,833.88;477.49,871.84;
00012178.png 567.11,295.13;1361.97,259.58;1499.4,816.08;493.22,855.77;
00012212.png 582.81,295.22;1354.94,256.35;1485.33,785.37;515.94,825.51;
00012245.png 596.25,291.62;1345.28,253.24;1473.81,764.23;534.05,803.85;
00012278.png 606.85,289.85;1337.16,251.15;1460.13,743.33;549.26,784.4;
00012312.png 625.93,285.01;1324.61,246.55;1442.09,705.06;577.91,745.52;
00012345.png 633.99,284.29;1315.68,245.11;1429.5,688.99;590.35,730.44;
00012379.png 642.27,283.34;1305.52,244.5;1417.1,671.94;601.17,712.38;
00012412.png 656.59,277.09;1290.55,238.59;1395.49,634.81;624.17,676.92;
00012445.png 665.39,273.86;1283.02,235.85;1385.32,615.49;634.83,658.76;
00012479.png 672.15,268.29;1276.27,229.52;1377.14,596.75;646.78,638.82;
00012512.png 677.92,263.44;1269.15,223.6;1366.39,577.19;654.31,620.51;
00012545.png 690.89,255.79;1254.82,214.27;1348.31,542.68;673.88,586.89;
00012579.png 690.36,249.06;1248.93,208.16;1341.29,527.64;678.29,572.46;
00012612.png 696.35,246.7;1238.02,205.88;1327.37,510.74;685.86,557.78;
00012645.png 701.61,239.54;1221.73,196.9;1307.13,483.6;691.89,529.94;
00012679.png 700.36,235.95;1211.72,194.16;1295.84,472.23;694.22,519.34;
00012712.png 699.28,233.79;1202.05,192.13;1283.8,460.58;694.62,507.69;
00012746.png 695.47,230.67;1193.26,188.07;1273.45,450.81;692.62,498.45;
00012779.png 690.96,225.43;1174.15,183.32;1252,432.5;690.64,480.61;
00012812.png 688.7,222.92;1165.66,180.57;1242.62,424.74;686.69,472.39;
00012846.png 687.55,221.1;1156.57,178.62;1231.69,417.35;685.34,465.1;
00012879.png 680.4,216.97;1142.4,174.04;1214.61,405.23;678.42,453.5;
00012912.png 677.49,215.57;1135.37,173.33;1207.5,401.79;673.6,449.83;
00012946.png 672.41,215.05;1129.51,173.1;1201.66,399.37;669.3,448.69;
00012979.png 669.62,214.82;1125.56,172.81;1198.13,399.88;666.38,447.09;
00013013.png 658.16,216.37;1120.67,174.26;1194.55,403.74;656.36,452.73;
00013046.png 655.78,217.18;1123.14,175.8;1196.04,408.93;650.33,457.69;
00013079.png 648.63,217.45;1123.54,176.43;1199.08,415.24;644.06,464.24;
00013113.png 641.71,222.43;1130.48,181.74;1207.42,433.39;632.54,481.31;
00013146.png 634.88,223.96;1136.87,183.45;1215.54,443.39;625.49,490.83;
00013179.png 630.71,224.17;1142.96,184.61;1224.65,454.95;618.15,501.81;
00013213.png 623.33,225.47;1151.11,187.07;1234.58,469.04;607.77,516.21;
00013246.png 610.6,229.57;1170.52,192.58;1262.36,502.13;588.71,547.71;
00013279.png 601.75,230.7;1182.58,195.32;1278.8,521.74;577.76,565.66;
00013313.png 594.41,233.37;1196.29,197.58;1298.94,543.59;566.62,586.91;
00013346.png 575.99,224.82;1232.68,190.41;1349.4,582.06;536.32,625.69;
00013380.png 572.25,223.14;1251.07,189.96;1373.39,602.62;524.91,645.11;
00013413.png 559.63,212.92;1276.27,177.67;1410.47,620.95;504.88,661.97;
00013446.png 540.82,190.12;1316.62,162.97;1471.55,652.55;474.91,691.58;
00013480.png 526.08,168.91;1340.84,142.16;1504.93,661.47;452.32,702.78;
00013513.png 520.15,166;1354.39,141.19;1523.11,678.32;447.85,715.86;
00013546.png 521.76,165.99;1365.69,143;1539.98,689.74;439.52,729.82;
00013580.png 516.74,164.38;1381.02,141.01;1564.37,708.08;434.67,746.51;
00013613.png 519.34,170.19;1379.83,147.56;1560.39,711.16;437.14,752.78;
00013646.png 527.89,177.62;1379.6,153.14;1558.05,711.47;449.34,749.28;
00013680.png 546.07,192.79;1366.67,167.58;1531.66,696.58;474.46,737.91;
00013713.png 555.61,199.09;1352.2,173.46;1509.8,683.31;492.59,721.34;
00013747.png 569.66,206.35;1336.21,180.41;1487.32,666.89;514.16,704.38;
00013780.png 580.42,210.17;1322.25,183.06;1464.08,646.49;531.07,685.06;
00013813.png 605.21,221.21;1288.37,191.45;1413.61,608.32;566.65,645.14;
00013847.png 613.39,223.11;1272.95,192.55;1388.92,584.92;581.22,623.18;
00013880.png 624.59,220.6;1255.41,189.69;1366.86,560.17;595.41,599.08;
00013913.png 638.17,210.9;1232.44,180.52;1331.23,514.09;619.08,551.09;
00013947.png 649.62,205.36;1219.2,174.32;1313.16,491.78;631.13,529.13;
00013980.png 658.61,200.37;1208.56,169.36;1298.58,469.94;643.58,506.09;
00014014.png 661.28,192.1;1200.82,161.59;1286.96,451.1;648.97,487.08;
00014047.png 671.16,185.52;1187.57,154.69;1268.71,425.79;660.6,462.91;
00014080.png 673.64,181.16;1182.82,149.82;1263.28,414.63;665.52,450.22;
00014114.png 677.81,179.03;1178.69,147.79;1258.97,408;668.71,444.44;
00014147.png 677.75,178.6;1179.42,146.06;1259.16,405.46;670.55,442.43;
00014180.png 677.1,180.34;1181.86,148.87;1263.16,411.58;668.88,448.2;
00014214.png 672.86,182.04;1186.68,149.07;1269.71,417.71;664.66,455.95;
00014247.png 664.45,193.89;1197.41,160.92;1285.9,447.72;654.1,485.67;
00014280.png 661.93,200.82;1205.29,167.57;1297.67,463.88;647.82,503.43;
00014314.png 655.83,206.37;1217.53,174.41;1313.28,485.27;638.83,525.23;
00014347.png 648.75,215.57;1231.14,182.21;1333.66,513.06;627.12,553.85;
00014381.png 627.25,228.98;1266.18,194.72;1385.51,574.21;597.91,617.54;
00014414.png 613.66,234.41;1283.76,200.24;1414.36,612.86;578.92,653.57;
00014447.png 603.22,238.98;1301,203.4;1439.57,636.45;563.03,681.11;
00014481.png 572.16,217.49;1343.77,187.19;1500.86,680.19;513.94,728.22;
00014514.png 556.93,206.76;1357.25,175.71;1522.77,698.5;490.82,742.64;
00014547.png 537.17,188.82;1370.72,158.83;1547.48,715.2;465.46,755.21;
00014581.png 524.19,168.61;1387.75,142.18;1569.76,717.36;443.47,757.96;
00014614.png 510.97,153.83;1393.8,134.3;1575.71,723.72;419.77,759.07;
00014647.png 497.93,143.85;1393.94,125.56;1573.4,723.63;408.16,754.91;
00014681.png 496.09,145.76;1383.48,128.92;1554.56,718.83;407.46,749.31;
00014714.png 501.79,166.29;1353.73,148.99;1515.26,712.72;414.19,743.38;
00014748.png 509.26,182.96;1341.54,162.84;1490.09,708.44;433.49,737.66;
00014781.png 520.91,198.45;1319.02,184.23;1462.69,701.38;446.12,730.22;
00014814.png 531.92,214.82;1299.56,197.05;1434.97,689.06;466.09,718.1;
00014848.png 554.25,234.82;1263.91,216.89;1382.24,656.34;503.49,683.23;
00014881.png 568.45,235.1;1248.43,217.63;1361.31,632.22;520.92,659.89;
00014914.png 581.16,235.32;1233.78,217.27;1340.55,609.26;538.7,634.64;
00014948.png 598.4,229.57;1207.46,211.52;1304.83,563.46;565.1,588.73;
00014981.png 606.61,221.26;1195.11,202.47;1286.94,536.37;577.12,562.84;
00015015.png 614.19,215.6;1184.52,196.91;1274.23,516.12;586.11,540.11;
00015048.png 618.35,196.27;1170.87,176.72;1254.24,478.74;594.99,505.44;
00015081.png 620.68,192.85;1163.21,173.35;1243.97,466.18;600.21,491.21;
00015115.png 623.12,191.68;1155.59,172.3;1236.35,458.18;602.66,485.07;
00015148.png 621.86,190.95;1155.78,170.5;1234.37,454.52;604.36,480.82;
00015181.png 618.5,194.64;1156.73,171.54;1238.3,461.37;599.07,490.95;
00015215.png 613.28,198.63;1160.13,175.77;1244.38,470.92;593.56,501.1;
00015248.png 608.69,202.19;1164.87,179.34;1251.94,484.05;586.26,515.42;
00015281.png 597.7,215.97;1178.74,189.65;1274.5,520.46;572.21,554.11;
00015315.png 592.13,222.6;1189.72,195.52;1288.38,538.86;562.34,575.93;
00015348.png 584.13,227.87;1198.28,200.81;1302.12,559.99;549.92,599.72;
00015382.png 573.17,232.02;1209.55,202.8;1320.36,583.64;537.29,624.1;
00015415.png 554.93,238.01;1229.57,206.73;1348.83,624.83;511.09,668.16;
00015448.png 548.86,239.64;1239.93,206.9;1360.09,640.35;499.91,683.84;
00015482.png 541.5,241.08;1245.29,209.13;1368.78,656.04;489.41,700.45;
00015515.png 525.21,232.19;1264.67,200.31;1395.12,680.46;468.34,725.06;
00015548.png 523.8,228.69;1275.35,195.95;1404.14,688.85;459.06,734.11;
00015582.png 515.22,220.65;1282.91,187.34;1416.84,695.99;449.44,740.15;
00015615.png 510.75,212.24;1292.82,179.93;1424.24,699.04;445.83,744.41;
00015648.png 509.87,202.04;1303.69,171.24;1437.15,707.43;441.1,747.85;
00015682.png 514,198.48;1305.74,168.85;1440.39,708.81;439.8,749.03;
00015715.png 512.19,196.55;1310.25,166.4;1441.65,711.59;441.1,750.06;
00015749.png 513.19,194.61;1312.27,167.18;1437.36,716.91;442.71,751.87;
