00000066.png 624.2,280.87;1177.46,254.42;1229.35,814.14;639.18,850.94;
00011344.png 764.87,274.85;1262.04,243.8;1352.54,650.98;751.34,686.3;
00011378.png 768,278.72;1265.87,248.03;1354.07,648.97;750.09,682.23;
00011411.png 770.16,283.54;1267.39,253.13;1355.58,647.5;749.39,681.38;
00011444.png 778.39,288.73;1268.05,259.82;1352.62,646.02;756.71,672.87;
00011478.png 782.74,294.86;1275.16,268.3;1359.58,645.74;758.97,672.15;
00011511.png 786.11,298.01;1281.41,270.88;1363.18,646.47;758.48,675.51;
00011544.png 793.25,309.16;1286.39,276.92;1373.84,646.71;763.23,677.83;
00011578.png 797.38,309.21;1293.55,276.79;1381.27,642.72;764.93,677.15;
00011611.png 799.65,311.28;1298.87,275.49;1389.97,639.7;766.43,674.86;
00011644.png 798.88,308.08;1301.18,272.16;1394.21,628.71;762.67,667.14;
00011678.png 795.78,305.18;1300.02,267.27;1393.56,621.58;759.19,658.35;
00011711.png 791.79,302.4;1298.67,263.16;1393.17,614.4;753.33,655.11;
00011745.png 786.92,294.58;1295.84,258.45;1390.67,602.23;744.74,645.13;
00011778.png 781.15,293.58;1292.35,252.85;1389.27,595.16;737.94,638.26;
00011811.png 775.37,288.54;1289.26,249.12;1385.94,587;730.77,630.5;
00011845.png 766.72,282.93;1281.16,242.54;1376.94,573.95;717.72,618.48;
00011878.png 760.02,274.61;1275.59,236.86;1369.57,563.69;709.65,608.55;
00011911.png 759.5,270.18;1271.45,232.62;1365.07,551.69;707.59,593.7;
00011945.png 752.79,254.39;1269.32,216.83;1365.89,528.57;696.2,575.74;
00011978.png 747.64,243.19;1267.93,206.6;1364.51,512.79;690.1,557.84;
00012012.png 741,234.84;1264.52,196.09;1361.66,497.45;685.04,540.08;
00012045.png 733.41,223.47;1261.66,183.33;1359.7,477.82;672.51,523.78;
00012078.png 729.12,219.61;1258.74,180.47;1357.62,468.49;666.78,514.43;
00012112.png 722.41,219.17;1254.33,179.69;1354.87,461.41;658.96,506.63;
00012145.png 715.8,222.74;1250.4,182.47;1352.32,459.89;649.75,509.54;
00012178.png 709.25,229.32;1243.81,190.18;1346.9,461.92;642,509.31;
00012212.png 697.62,238.01;1233.78,199.2;1335.53,464.37;625.27,513.57;
00012245.png 689.49,246.94;1226.89,208.4;1328.66,468.35;614.14,518.45;
00012278.png 684.64,254.96;1220.82,217.19;1322.42,473.42;607.68,519.82;
00012312.png 677.28,268.31;1216.74,231.26;1317.57,482.18;597.79,530.34;
00012345.png 678.68,277.99;1214.68,242.94;1316.77,489.97;596.65,535.67;
00012379.png 677.18,288.09;1216.69,253.26;1316.92,495.66;595.16,543.16;
00012412.png 685.31,303.7;1219.84,268.96;1322.78,504.05;602.57,545.75;
00012445.png 688.2,313.56;1226.26,278.99;1332.5,512.42;605.75,556.81;
00012479.png 693.28,321.47;1229.73,292.15;1340.09,523.64;607.82,566.86;
00012512.png 696.73,343.01;1233.5,310.02;1343.93,537.95;615.42,579.77;
00012545.png 697.12,356.19;1236.21,321.58;1347.07,548.55;611.48,594.03;
00012579.png 695.38,376.15;1234.62,340.64;1349.85,567.12;608.88,614.39;
00012612.png 695.9,391.85;1232.57,356.88;1348.46,582.41;611.13,626.05;
00012645.png 689.39,404.28;1230.66,368.45;1346.46,592.83;603.63,644.43;
00012679.png 681.44,422.37;1223.5,380.57;1342.72,604.9;594.64,662.48;
00012712.png 677.6,425.77;1217.92,388.24;1340.87,613.11;592.8,670.4;
00012746.png 672.04,438.92;1212.59,395.66;1339.34,619.7;594.25,678.55;
00012779.png 668.25,449.64;1207.61,402.16;1342,625.33;597.71,695.64;
00012812.png 661.96,455.11;1204.81,403.11;1347.83,625.34;602.36,697.51;
00012846.png 655.69,454.13;1199.41,398.92;1350.61,619.8;601.74,701.13;
00012879.png 645.98,436.22;1186.61,383.67;1352.38,602.32;604.78,685.7;
00012912.png 631.53,432.45;1176.18,373.18;1349.94,585.89;603.36,678.04;
00012946.png 616.26,427.51;1159.62,363.89;1342.68,575.52;596.33,674.88;
00012979.png 602.16,411.67;1149.71,341.58;1347.34,547.05;601.56,658.61;
00013013.png 595.76,398.87;1142.44,328.54;1352.63,531.63;609.2,645.98;
00013046.png 591.33,393.73;1133.52,318.33;1351.67,516.81;621.52,633.76;
00013079.png 580.08,380.97;1127.77,299.82;1362.63,494.91;633.31,621.01;
00013113.png 575.6,376.17;1120.69,290.75;1366.36,482.52;638.26,619.62;
00013146.png 567.87,369.54;1111.84,279.59;1370.99,468.64;651.09,612.07;
00013179.png 563.25,366.72;1104.09,274.44;1373.93,460.47;660.41,610.91;
00013213.png 560.9,361.55;1097.97,270.49;1374.78,453.79;670.77,601.4;
00013246.png 553.88,364.33;1091.64,264.67;1387.72,447.59;686.43,608.68;
00013279.png -142.99,466.31;1086.01,261.4;1392.84,441.2;-99.86,768.99;
00013313.png 542.79,355.67;1078.84,254.93;1395.86,433.33;705.5,602.64;
00013346.png 529.88,349.06;1067.32,242.11;1399.61,414.03;716.24,591.74;
00013380.png 525.09,341.25;1057.35,235.31;1398.23,402.81;724.39,574.62;
00013413.png 513.45,336.6;1051,227.29;1402.63,391.79;729.69,575.26;
00013446.png 501,336.27;1036.39,221.05;1406.04,383.09;743.04,572.81;
00013480.png 494.32,334.49;1029.5,216.54;1405.79,375.19;749.48,571.44;
00013513.png 488.07,332.48;1022.99,211.17;1410.8,367.11;758.72,566.72;
00013546.png 482.27,325.75;1017.11,201.61;1417.12,350.24;775.35,557.68;
00013580.png 481.25,322.08;1009.34,197.18;1417.47,344.09;786.06,548.55;
00013613.png 478.05,322.72;1006.1,193.92;1425.38,337.66;797.96,550.81;
00013646.png 476.35,325;1005.85,190.9;1434.49,330.33;816.22,550.44;
00013680.png 476.06,326.99;1003.03,191.19;1438.17,329.13;827.64,552.63;
00013713.png 476.73,330.54;1000.93,189.6;1445.04,324.58;846.56,553.37;
00013747.png 480.52,330.1;1001.03,187.86;1453.48,319.8;862.51,549.76;
00013780.png 484.94,327.56;1003.65,184.28;1462.16,317.55;882.35,549.54;
00013813.png 493.19,332.31;1008.16,179.5;1482.29,305.56;913.27,548.32;
00013847.png 501.27,330.93;1008.12,177.66;1489.61,300.36;933.35,545.89;
00013880.png 499.43,332.31;1007.12,175.16;1494.25,300;947.57,547.8;
00013913.png 491.34,337.17;996.67,173.04;1499.22,290.86;960.36,552.26;
00013947.png 484.21,339.2;988.15,171.12;1497.39,286.76;966.89,552.18;
00013980.png 475.28,342.39;979.82,169.43;1493.49,283.15;970.11,553.03;
00014014.png 466.3,344.02;969.22,164.81;1494.82,273.71;984.05,554.99;
00014047.png 463.47,344.25;965.47,160.99;1498.1,268.63;995.54,552.8;
00014080.png 464.94,339.69;964.41,156.16;1503.44,266.79;1011.68,548.36;
00014114.png 470.9,337.3;964.89,148.74;1516.92,249.38;1040.11,541.2;
00014147.png 479.83,334.48;968.14,141.9;1527.5,241.76;1060.09,532.19;
00014180.png 488.55,335.14;973.17,140.18;1536.7,235.45;1082.48,532.03;
00014214.png 505.37,333.48;976.68,136.87;1542.2,229.21;1107.29,522.02;
00014247.png 506.83,337.64;976.45,134.81;1552.87,222.96;1125.98,526.65;
00014280.png 510.16,338;975.15,133.43;1559.2,220.01;1143.41,524.69;
00014314.png 507.03,342.6;969.37,134.38;1555.78,217.59;1151.91,526.92;
00014347.png 501.61,346.15;964.11,132.21;1553.88,213.33;1155.79,528.01;
00014381.png 493.26,348.11;952.78,128.82;1549.39,205.32;1162,526.85;
00014414.png 487.98,346.69;948.42,125.26;1550.16,199.43;1169.23,523.16;
00014447.png 485.14,347.29;941.64,122.62;1543.96,198.94;1176.76,519.8;
00014481.png 486.26,350.25;937.92,119.74;1550.83,188.29;1191.05,516.15;
00014514.png 486.5,351.58;934.72,121.05;1549.89,185.95;1201.33,517.43;
00014547.png 485.96,350.9;932.28,117.97;1549.25,182.79;1208.5,515.53;
00014581.png 480.27,357.6;926.18,118.19;1550.73,178.35;1216.98,518.45;
00014614.png 478.95,357.53;924.42,117.73;1551.68,177.94;1220.1,518.8;
00014647.png 477.23,366.64;922.78,122.54;1553.57,183.23;1228.43,529.07;
00014681.png -554.95,885.29;921.91,125.79;1554.26,187.86;541.62,1220.89;
00014714.png 475.02,369.33;921.42,126.54;1553.16,190.45;1229.2,537.07;
00014748.png 469.74,373.01;916.37,127.6;1548.56,191.12;1220.42,538.19;
00014781.png 460.47,364.79;913.02,122.22;1543.33,185.65;1208.7,533.2;
00014814.png 445.6,350.93;905.3,116.5;1531.7,185.44;1181.54,528.72;
00014848.png 440.87,348.21;901.12,114.97;1519.94,186.98;1159.87,517.51;
00014881.png 426.98,348.46;898.4,113.97;1516.37,189.98;1142.3,530.48;
00014914.png 421.29,352.27;898.15,118.18;1511.43,198.13;1122.31,539.39;
00014948.png 413.85,352.55;897.58,121.21;1505.22,207.05;1101.28,546.52;
00014981.png 402.81,346.25;897.24,120.82;1495.34,214.16;1064.83,551.17;
00015015.png 397.76,342.03;900.74,119.41;1491.1,218.55;1042.69,553.54;
00015048.png 389.27,337.28;899.76,118.08;1484.97,221.13;1017.76,553.5;
00015081.png 380.46,330.65;899.81,114.35;1477.18,222.47;990.34,552.52;
00015115.png 373.53,326.59;898.23,114.57;1469.61,227.3;963.6,552.77;
00015148.png 365.97,311.56;901.35,107.12;1460.25,227.21;927.31,545.66;
00015181.png 362.26,300.77;906.28,100.88;1456.03,223.39;904.14,539.72;
00015215.png 357.69,286.04;911.56,93.9;1451.05,225.02;878.88,532.67;
00015248.png 354.92,275.99;913.32,86.65;1449.49,218.56;857.79,524.74;
00015281.png 353.46,261.79;920.3,78.5;1445.66,218.47;835.06,516.84;
00015315.png 349.84,250.21;926.53,71.35;1445.97,213.99;804.37,510.86;
00015348.png 357.63,241.08;935.16,70.79;1439.69,220.1;785.75,501.67;
00015382.png 357.65,241.43;947.72,69.63;1450.99,223.32;773.82,512.05;
00015415.png 367.45,239.16;961.77,72.04;1456.4,232.28;764.16,516.67;
00015448.png 380.35,242.04;976.19,76.75;1463.52,243.44;757.69,521.48;
00015482.png 397.05,234.88;998.18,79.74;1476.23,252.66;746.86,521.68;
00015515.png 408.97,234.75;1011.28,82.93;1480.83,260.79;739.4,524.48;
00015548.png 414.53,233.16;1022.62,85.48;1481.67,267.11;725.94,525.8;
00015582.png 421.33,234;1030.27,91.23;1477.39,279.15;710.58,525.99;
00015615.png 426.1,233;1037.15,95.72;1473.55,288.27;694.21,527.72;
00015648.png 428.89,231.49;1046.8,104.28;1462,300.77;660.89,528.5;
00015682.png 426,235.13;1048.32,109.94;1448.14,313.18;636.23,532.62;
00015715.png 428.42,230.87;1047.26,116.37;1428.74,321.83;608.19,525.42;
00015749.png 427.72,229.18;1053.63,120.4;1416.1,328.25;582.28,523.67;
00015782.png 425.88,227.19;1055.81,119.85;1406.87,333.54;557.53,526.07;
00015815.png 431.16,228.16;1061.21,131.6;1385.53,354.16;523.41,528.16;
00015849.png 439.29,231.77;1068.98,141.23;1371.94,367.4;507.84,533.29;
00015882.png 448.33,238.88;1077.48,152.05;1362.65,384.05;496.63,539.06;
00015915.png 460.83,239.4;1083.77,159.18;1354.81,398.31;488.86,539.42;
00015949.png 475.66,240.23;1098.13,164.48;1355.27,408.2;488.53,539.12;
00015982.png 497.94,232.05;1121.09,170.1;1357.7,419.53;488.44,534.59;
00016016.png 519.54,233.59;1137.52,174.16;1363.91,427.51;500.99,530.16;
00016049.png 542.31,230.5;1163.19,176.26;1390.21,436.27;517.94,535.39;
00016082.png 566.04,232.09;1188.03,181.22;1407.53,443.57;538.41,531.77;
00016116.png 581.58,227.92;1210.05,177.73;1434.7,446.29;546.55,536.17;
00016149.png 598.87,221.52;1226.05,175.86;1445.57,449.28;558.97,528.85;
00016182.png 611.88,219.57;1241.56,181.5;1449.27,458.63;562.26,524;
00016216.png 620.83,219.11;1249.92,184.5;1450.59,467.54;556.97,532.86;
00016249.png 626.13,223.74;1258.03,192.08;1450.81,481.06;551.81,538.18;
00016282.png 632.48,223.72;1266.91,196.79;1450.06,491.26;547.44,540.54;
00016316.png 642.57,225.78;1281.17,199.08;1454.99,497.62;543.03,544.98;
00016349.png 665.32,219.38;1308.1,199.71;1465.09,503.35;545.53,533.04;
00016383.png 680.99,216.07;1323.28,201.77;1459.42,507.21;543.72,525.19;
00016416.png 693.34,211.38;1334.31,203.77;1452.15,511.33;535.66,514.1;
00016449.png 700.82,210.36;1345.52,206.68;1438.56,517.26;521.73,511.17;
00016483.png 713.4,206.07;1356.75,211.99;1430.33,525.67;517.05,504.5;
00016516.png 730.22,204.02;1370.93,217.79;1406.54,534.91;505.97,498.89;
00016549.png 741.82,197.78;1377.75,218.13;1394.47,534.12;506.55,478.45;
00016583.png 738.08,186.51;1386.83,212.36;1380.5,529.33;492.73,465.7;
00016616.png 750.52,178.92;1388.19,204.94;1356.54,519.14;477.86,450.63;
00016649.png 755.51,164.16;1385.87,196.21;1331.86,507.81;464.58,427.89;
00016683.png 749.83,151.02;1381.71,183.48;1295.58,491.53;440.47,409.73;
00016716.png 748.95,140.47;1377.97,176.33;1272.97,482.43;424.99,394.73;
00016750.png 747.03,132.64;1372.66,170;1243.63,474.63;417.27,375.77;
00016783.png 738.67,120.17;1368.55,162.09;1222.09,468.12;382.95,367.51;
00016816.png 742.86,113.89;1365.64,153.02;1199.57,456.91;388.67,351.59;
00016850.png 740.53,105.43;1362.29,147.53;1172.91,450.97;365.62,347.98;
00016883.png 747.62,97.58;1355.51,145.14;1151.89,447.11;353.65,342.61;
00016916.png 739.44,103.12;1352.57,147;1127.07,451.48;343.51,340.22;
00016950.png 735.8,107.36;1346.9,152.41;1102.62,459.67;324.43,349.74;
00016983.png 736.61,108.38;1336.57,159.77;1081.62,469.97;307.02,351.58;
00017017.png 722.08,122.85;1326.08,174.27;1037.95,485.79;288.66,358.02;
00017050.png 721.59,127.71;1319.4,181.75;1014.74,494.72;279.6,359.21;
00017083.png 721.74,130.36;1317.47,186.24;996.61,498.87;262.74,369.25;
00017117.png 725.84,133.95;1319.88,190.38;984.88,503.69;268.99,361.27;
00017150.png 736.3,133.65;1324.89,192.49;976.97,505.33;260.97,368.59;
00017183.png 747.38,134.91;1337.7,196.71;970.62,510.58;263.18,369.95;
00017217.png 766.42,128.24;1344.2,198.8;965.51,511.06;264.38,362.27;
00017250.png 758.31,135.26;1352.73,200.94;957.38,519.31;260.76,360.7;
00017283.png 773.36,137.05;1360.89,202.78;954.04,517.97;273.05,366.04;
00017317.png 776.56,134.83;1367.97,204.7;948.54,523.06;268.61,357.23;
00017350.png 797.61,137.53;1380.4,208.54;939.13,524.98;282.35,362.6;
00017384.png 808.87,140.57;1382.62,212.58;939.09,526.8;293.11,355.81;
00017417.png 830.13,130.08;1399.05,213.48;941.19,529.98;296.92,358.09;
00017450.png 831.09,135.83;1410.19,213.52;938.3,528.08;309.42,356.91;
00017484.png 844.11,137.51;1419.13,215.84;941.53,529.11;319.51,353.84;
00017517.png 855.75,133.95;1427.37,213.58;940.04,524.2;329.8,341.97;
00017550.png 864.65,133.11;1434.81,215.51;938.58,522.87;336.29,344.91;
00017584.png 871.76,134.71;1435.59,218.07;933.25,521.3;344.34,341.44;
00017617.png 874.97,133.67;1438.12,218.86;925.62,519.85;346.55,339.03;
00017650.png 880.77,136.17;1436.97,223.76;919.24,520.7;352.23,339.43;
00017684.png 889.25,137.98;1435.55,229.15;909.33,523.47;352.77,337.51;
00017717.png 886.37,141.28;1433.34,234.09;902.92,524.79;358.02,337.53;
00017751.png 892.46,144.11;1435.36,238.98;895.72,525.41;360.86,338.28;
00017784.png 901.37,146.03;1439.7,242.9;897.94,528.32;364.52,336.26;
00017817.png 903.45,147.48;1443.64,249.49;894.18,536.19;365.57,331;
00017851.png 919.67,156.28;1441.01,260.98;891.99,539.89;375.13,337.25;
00017884.png 920.41,161.35;1447.7,267.13;877.88,545.52;372.3,345.48;
00017917.png 924.2,164.46;1442.52,272.87;871.82,547.55;374.31,339.43;
00017951.png 925.47,168.22;1437.74,279.41;863.45,552.26;372.39,340.35;
00017984.png 927.38,171.65;1442.05,283.77;849.19,555.7;371.72,346.77;
00018018.png 929.44,175.17;1437.28,290.99;841.75,559.38;370.78,348.32;
00018051.png 933.86,181.51;1436.87,297.95;831.48,564.04;372.02,352.35;
00018084.png 935.7,185.09;1432.25,303.31;827.08,572.62;376.17,354.52;
00018118.png 936.43,191.33;1436.84,313.62;819.51,576.46;378.9,360.95;
00018151.png 941.29,198.99;1436.69,321.33;818.16,584.89;382.56,363.77;
00018184.png 949.95,202.3;1435.04,326.89;812.25,586.52;386.94,366.58;
00018218.png 947.86,209.79;1431.8,333.9;802.53,590.47;388.41,373.23;
00018251.png 949,211.75;1428.39,335.26;795.95,592.09;390.69,373.69;
00018284.png 964.92,208.92;1426.05,335.58;790.63,590.32;391.33,373.59;
00018318.png 951.14,208.71;1419.42,331.82;786.44,584.71;392.12,372.22;
00018351.png 949.98,209.98;1416.67,329.29;778.76,579.83;392.29,370.99;
00018385.png 947.53,212.6;1410.38,329.49;775.17,581.48;391.99,376.24;
00018418.png 950.97,211.75;1402.7,329.41;768.67,585.45;388.48,376.87;
00018451.png 945.21,220.26;1400.36,334.72;771.6,590.15;389.88,383.21;
00018485.png 946.45,225.53;1408.68,338.47;781.84,602.32;397.56,397.3;
00018518.png 944.89,228.95;1404.94,339.8;785.6,606.15;397.4,400.31;
00018551.png 936.73,227.69;1412.97,336.69;802.32,612.67;395.85,404.46;
00018585.png 937,230.19;1412.52,332.98;809.89,611.21;393.32,415.49;
00018618.png 930.35,231.15;1405.41,327.4;815.71,610.69;389.99,416.5;
00018651.png 920.71,228.28;1405.4,323.7;824.32,615.25;382.24,424.91;
00018685.png 906.78,229.19;1401.68,319.87;829.46,617.62;373.01,429.17;
00018718.png 892.39,228.97;1398.9,314.42;848.37,622.26;362.45,439.3;
00018752.png 887.1,217.14;1400.71,306.04;859.9,619.71;353.55,439.3;
00018785.png 874.55,223.3;1400.96,301.81;881.3,621.77;354.55,444.86;
00018818.png 870.53,219.5;1400.92,293.1;901.28,619.75;353.61,440.65;
00018852.png 874.51,207.61;1416.82,287.28;935.5,618.85;355.31,447.25;
00018885.png 870.95,211.62;1439.69,278.71;995.21,620.46;372.32,455.58;
00018918.png 875.28,208.56;1455.29,273.08;1035.13,617.5;382.95,455.77;
00018952.png 875.61,206.02;1466.56,266.43;1071.16,614.23;399.96,460.02;
00018985.png 877.31,201.99;1475.01,259.48;1106.27,608.69;413.38,459.22;
00019019.png 880.42,199.69;1479.46,251.24;1141.02,598.34;432.92,451.96;
00019052.png 879.55,191.81;1486.73,237.77;1186.72,584.64;452.64,446.89;
00019085.png 873.2,186.8;1491.19,228.73;1208.67,580.39;451.5,453.34;
00019119.png 863.3,185.53;1486.52,223.92;1226.77,577.27;460.3,450.34;
00019152.png 851.55,185.78;1476.23,219.96;1236.27,574.68;450.75,463.6;
00019185.png 832.75,184.64;1462.27,215.94;1240.46,572.88;448.74,459.69;
00019219.png 807.21,173.81;1433.31,207.55;1240.99,566.22;426.67,466.6;
00019252.png 781.15,182.59;1412.48,202.22;1229.56,563.67;408.73,479.01;
00019285.png 748.05,178.8;1388.35,196.96;1225.04,559.06;379.86,477.22;
00019319.png 734.4,179.49;1368.91,188.52;1220.06,547.73;383.4,478.26;
00019352.png 714.21,175.24;1351.4,180.64;1217.4,538.47;370.21,482.96;
00019386.png 694.72,167.42;1329.41,165.38;1230.65,518.98;372.18,470.9;
00019419.png 683.89,161.45;1327.04,154.09;1240.81,508.08;368.74,477.67;
00019452.png 681.7,148.91;1322.74,143.04;1263.5,493.62;376.64,468.42;
00019486.png 678.41,140.39;1318.98,132.86;1280.24,481.49;381.53,467.03;
00019519.png 670.6,143.12;1316.35,122.56;1298.33,467.17;398.83,457.28;
00019552.png 673.5,130.55;1321.21,107.11;1335.71,445.64;422.62,452.75;
00019586.png 670.03,133.49;1326.14,99.89;1360.2,434.54;439.34,457.44;
00019619.png 679.74,123.62;1330.65,93.2;1385.22,421.18;463.94,450.19;
00019652.png 684.78,125.63;1339.69,84.75;1415.24,408.72;492.53,446.59;
00019686.png 695.27,117.52;1344.89,76.75;1435.7,392.77;521.96,430.81;
00019719.png 697.52,101.25;1351.28,60.82;1467.71,370.67;541.63,425.45;
00019753.png 703.15,98.34;1353.79,54.27;1485.86,360.92;562.65,415.94;
00019786.png 706.31,98.91;1358.4,51.77;1500.88,353.55;584.61,408.64;
00019819.png 713.03,100.5;1364.58,48.46;1520.7,352.08;598.99,419.27;
00019853.png 720.58,102.4;1367.88,51.98;1535.42,354.93;619.91,417.71;
00019886.png 724.15,100.5;1375.81,50.2;1553.79,357.85;632.84,425.63;
00019919.png 724.09,104.36;1378.23,50.24;1564.47,359.44;640.09,432.61;
00019953.png 721.49,101.49;1371.51,52.89;1560.05,370.52;645.62,438.79;
00019986.png 715.16,106.77;1363.46,58.28;1552.51,378.76;643.43,448.69;
00020020.png 707.82,116.68;1354.49,64.85;1544.16,394.19;639.71,467.23;
00020053.png 703.56,121.7;1342.41,73.8;1528.42,407.39;642.58,472.48;
00020086.png 695.7,135.2;1334.19,84.23;1519.1,433.93;638.99,504.87;
00020120.png 693.18,137.51;1327.5,89.65;1508.14,447.41;638.35,518.13;
00020153.png 688.57,142.26;1319.39,92.54;1500.23,457.8;637.9,528.04;
00020186.png 681.82,143.08;1311.28,93.57;1488.72,465.73;634.13,536.78;
00020220.png 676.78,146.52;1301.76,98.21;1475.36,478.15;631.53,547.17;
00020253.png 670.39,152.88;1290.3,106.66;1458.54,497.62;628.67,567.49;
00020286.png 660.22,163.53;1280.31,112.44;1444.75,509.08;622.97,582;
00020320.png 653.86,170.53;1268.9,118.56;1430.98,523.96;616.29,598.04;
00020353.png 648.09,180.11;1258.99,128.03;1415.85,538.14;613.29,613.01;
00020387.png 644.2,187.83;1249.97,136.4;1403.26,553.74;611.37,626.39;
00020420.png 641.35,199.2;1241.03,145.59;1392.57,573.79;612.06,647.31;
00020453.png 640.99,206.03;1237.92,153.36;1386.07,586.93;615.46,659.49;
00020487.png 642.82,209.93;1236.85,158.22;1383.17,596.13;619.66,670.5;
00020520.png 645.5,212.47;1235.6,159.83;1379.52,604.49;625.12,675.89;
00020553.png 646.2,206.12;1237.14,158.61;1377.49,609.41;629,680.27;
00020587.png 652.55,209.69;1236.72,159.5;1373.34,618.44;636.58,686.66;
00020620.png 657.6,209.57;1242.5,159.1;1375.86,623.39;644.65,692.59;
00020653.png 665.36,204.42;1247.85,157.68;1377.93,628.4;654.44,694.54;
00020687.png 674.06,206.75;1254.12,158.73;1380.95,634.9;664.62,696.34;
00020720.png 686.95,200.7;1265.41,155.46;1386.61,641.04;677.55,696.79;
00020754.png 693.82,200.17;1274,157.58;1391.15,647.2;683.48,702.08;
00020787.png 702.41,197.16;1281.42,155.38;1396.56,656.06;691.35,704.95;
00020820.png 707.32,192.28;1290.67,152.42;1402.92,662.22;694.96,708.26;
00020854.png 715.65,189.42;1299.78,151.7;1407.37,666.88;703.11,711.11;
00020887.png 730.73,183.12;1317.34,146.73;1420.42,673.71;716.29,714.64;
00020920.png 737.53,176.23;1328.72,143.56;1429.93,677.66;723.52,715.69;
00020954.png 744.88,169.18;1337.66,139.27;1436.75,681.33;733.16,714.7;
00020987.png 753.27,169.58;1347.78,140.08;1441.93,688.78;738.24,720.36;
00021021.png 759.77,169.92;1354.89,143.4;1445.52,698.46;742.79,726.46;
00021054.png 764.52,172.96;1361.95,148.56;1446.21,714.15;747.53,736.88;
00021087.png 762.94,173.61;1363.33,151.17;1444.9,722.26;744.77,744.39;
00021121.png 758.41,176.11;1360.98,153.71;1438.63,733.87;739.51,752.07;
00021154.png 752.03,181.07;1355.26,162.1;1427.83,744.21;733.87,762.35;
00021187.png 748.71,183.9;1351.82,169.93;1420.17,759.56;725.64,774.46;
00021221.png 735.98,202.67;1341.35,184.9;1405.21,782.14;711.01,796.12;
00021254.png 727.97,210.46;1333.92,195.39;1393.06,795.91;701.14,807.65;
00021287.png 722.06,218.24;1326.55,203.81;1381.41,809.17;692.67,818.76;
00021321.png 715.17,222.61;1323.84,210.24;1375.1,822.21;685.9,830.66;
00021354.png 711.99,227.86;1320.58,217.17;1368.91,834.11;681.55,837.51;
00021388.png 707.92,226.73;1319.02,221.84;1360.27,843.67;676.17,844.37;
00021421.png 703.98,231.74;1317.35,225.55;1355.23,850.41;670.67,850.15;
00021454.png 699.8,228.86;1314.18,225.28;1348.86,852.19;666.52,849.23;
00021488.png 695.76,226.15;1311.1,221.71;1341.82,850.96;661.89,846.73;
00021521.png 695.94,223.9;1305.4,220.69;1330.24,843.35;663.66,839.8;
00021554.png 693.83,214.84;1309.35,212.94;1333.62,842.51;659.38,836.08;
00021588.png 696.66,210.71;1310.09,210.25;1332.94,840.49;663.87,833.83;
00021621.png 694.42,214.51;1308.39,211.58;1330.4,842.41;663.22,835.58;
00021654.png 696.24,219.69;1300.91,216.64;1325.1,842.18;664.04,834.66;
00021688.png 688.58,224.16;1302.36,219.74;1322.39,853.11;659.29,847.33;
