00000066.png 618.98,321.9;1176.39,285.61;1228.6,854.94;639.52,897.58;
00011444.png 835.8,259.86;1061.67,253.3;1084.04,363.58;833.32,371.39;
00011478.png 836.24,260.56;1059.66,254.97;1081.86,363.1;832.45,369.56;
00011511.png 831.62,262.28;1059.08,254.72;1082.68,365.19;830.21,373.88;
00011544.png 829.79,261.62;1058.31,255.18;1081.33,367.68;828.95,374.33;
00011578.png 824.7,261.62;1053.03,255.51;1076.3,367.43;822.39,375.24;
00011611.png 821.19,262.13;1051.33,254.28;1076.66,369.09;819.97,377.19;
00011644.png 818.34,260.09;1051.92,253.73;1073.41,369.45;816.39,376.98;
00011678.png 813.7,261.58;1048.04,252.91;1073.43,369.44;813.56,378.75;
00011711.png 811.4,260.64;1045.6,251.78;1072.07,370.06;812.72,378.52;
00011745.png 806.05,256.39;1043.5,250.02;1069.03,370.94;806.33,378.34;
00011778.png 804.12,259.23;1042.71,250.77;1069.48,372.23;803.58,381.78;
00011811.png 801.57,259.52;1042.37,251;1068.84,374.2;801.08,383.27;
00011845.png 798.44,258.31;1041.18,252.45;1067.84,375.43;799.31,384.53;
00011878.png 794.41,262.92;1040.97,255.17;1068.07,383.63;793.17,391.38;
00011911.png 792.47,265.54;1041.58,256.85;1067.5,387.39;789.55,397.73;
00011945.png 790.33,266.92;1041.34,259.22;1068.37,391.68;786.58,401.36;
00011978.png 787.08,267.5;1041.31,262.16;1067.39,396.45;786.21,404.47;
00012012.png 785.63,272.07;1041.95,264.82;1069.72,401.5;780.83,410.5;
00012045.png 782.78,275.46;1041.75,273.74;1069.07,412.44;777.57,421.93;
00012078.png 782.79,283.05;1045.37,276.75;1074.15,422.8;776.88,428.87;
00012112.png 781.78,284.91;1048.84,282.18;1075.2,428.41;774.85,435.4;
00012145.png 781.89,291.94;1049.55,287.03;1078.19,436.64;775.9,444.65;
00012178.png 783.38,296.48;1051.71,293.36;1079.7,445.04;775.26,448.93;
00012212.png 782.32,304.21;1056.12,302.01;1085.23,460.25;775.88,465.22;
00012245.png 782.28,310.41;1060.88,305.12;1088.73,467.54;773.61,474.06;
00012278.png 782.46,312.96;1062.84,308.04;1091.19,474.56;772.46,480.09;
00012312.png 783.02,316.81;1065.48,313.01;1093.85,480.96;773.7,484.71;
00012345.png 783.85,321.47;1071.19,316.56;1098.34,489.7;773.95,495.59;
00012379.png 783.53,322.61;1074.61,318.76;1102.72,494.96;772.09,499.77;
00012412.png 784.34,323.8;1076.82,319.93;1105.27,498.53;774.93,500.91;
00012445.png 786.07,325.23;1080.26,320.68;1109.86,502.01;775.33,505.57;
00012479.png 786.45,324.48;1082.61,321.63;1111.43,504.33;775.68,508.02;
00012512.png 788.41,323.22;1088.49,319.76;1120.3,511.06;777.11,514.38;
00012545.png 788.81,322.73;1090.71,319.87;1122.57,511.24;776.48,516.98;
00012579.png 787.14,322.5;1094.97,316.42;1128.46,513.3;777.19,519.03;
00012612.png 785.91,320.76;1099.13,313.51;1133.33,514.1;775.8,521.7;
00012645.png 786.32,312.88;1105.26,308.49;1142.4,515.76;778.31,524.55;
00012679.png 786.99,313.03;1108.71,306.48;1147.33,518.34;776.92,528.47;
00012712.png 783.59,312.77;1113.93,302.8;1154.91,520.3;776.55,534.68;
00012746.png 783.22,311.72;1116.57,300.21;1159.56,524.59;777.32,536.54;
00012779.png 782.03,307.57;1119.69,299.5;1164.95,527.74;777.2,539.87;
00012812.png 779.96,312.51;1126.44,297.72;1176.51,537.12;776.93,555.24;
00012846.png 777.74,313.45;1128.97,298.24;1181.6,543.95;776.33,562.43;
00012879.png 776.25,314.46;1132.54,297.37;1187.13,548.03;775.55,569.26;
00012912.png 773.63,314.61;1133.63,295.64;1191.83,552.2;773.78,574.83;
00012946.png 764.36,312.95;1134.56,291.68;1195.47,558.77;766.04,587.4;
00012979.png 758.75,312.28;1132.97,289.04;1196.62,561.47;761.83,590.27;
00013013.png 752.36,309.61;1131.58,285.09;1196.86,563.05;757.18,595.09;
00013046.png 747.47,306.2;1130.02,281.87;1196.06,564.22;751.76,596.72;
00013079.png 738.5,298.39;1126.48,276.71;1194.22,565.41;743.81,598.02;
00013113.png 726.72,296.98;1121.08,269.62;1190.84,567.59;733.8,602.73;
00013146.png 719.55,293.89;1118.47,266.02;1191.49,569.51;725.31,607.27;
00013179.png 712.06,289.92;1119.04,259.99;1193.2,574.05;718.38,613;
00013213.png 707.47,287.42;1118.56,256;1193.44,574.83;713.43,616.48;
00013246.png 698.51,275.88;1122.06,245.97;1199.64,578.98;705.16,621.48;
00013279.png 695.08,273.21;1126.04,241.58;1204.03,583.99;700.64,628.26;
00013313.png 693,269.19;1131.54,236.73;1210.23,591.02;698.17,632.56;
00013346.png 690.48,266.35;1134.86,233.76;1216.48,596.58;695.81,638.85;
00013380.png 688.35,263.44;1140.64,231.97;1222.12,603.43;691.97,644.96;
00013413.png 681.99,262.19;1149.99,230.75;1232.68,625.85;682.18,666.67;
00013446.png 678.32,262.34;1154.46,229.89;1235.94,636.18;675.08,678.25;
00013480.png 672.11,259.15;1158.58,230.18;1240.84,648.17;667.52,688.76;
00013513.png 666.98,257.77;1164.18,228.97;1242.88,659.92;657.69,699.72;
00013546.png 660.61,251.58;1166.53,226.94;1246.1,670.75;652.68,707.8;
00013580.png 647.98,251.71;1173.41,225.96;1250.77,699.64;630.45,733.58;
00013613.png 642.68,247.03;1174.3,223.9;1252.17,709.68;620.36,742.39;
00013646.png 634.72,245.85;1180.77,223.1;1254.38,722.64;609.63,754.51;
00013680.png 629.93,237.63;1184.14,219.93;1257.17,733.05;603.25,760.31;
00013713.png 619.75,234.67;1192.5,215.42;1261.09,754.52;586.05,781.07;
00013747.png 615.99,230.15;1196.89,213.62;1265.11,763.35;581.27,787.13;
00013780.png 614.27,225.76;1202.85,209.65;1269.33,771.25;577.08,792.89;
00013813.png 610.98,220.28;1210.01,205.01;1275.02,777.22;572.81,800.45;
00013847.png 614.16,218.08;1212.01,205.18;1277.01,781.09;575.38,801.85;
00013880.png 609.44,210.08;1228.3,196.1;1291.7,800.04;567.89,817.77;
00013913.png 608.89,203.71;1230.7,191.54;1298.04,801.76;566.9,824.15;
00013947.png 608.49,202.02;1239.57,187.53;1303.37,810.88;562.94,829.06;
00013980.png 603.33,198.02;1244.24,182.75;1308.58,820.21;562.54,835.13;
00014014.png 598.38,192.38;1254.69,175.97;1319.35,829.33;559.42,849.08;
00014047.png 597.46,189.9;1259.81,173.34;1323.91,835.6;559.19,855.82;
00014080.png 596.27,188.73;1263.37,171.46;1328.76,841.06;559.81,861.7;
00014114.png 595.7,189.03;1266.98,170.34;1333.28,848.05;562.61,869.42;
00014147.png 595.6,190.75;1271.89,169.12;1338.7,852.39;563.18,877.11;
00014180.png 598.64,192.65;1277.28,172.44;1345.37,856.37;574.5,880.74;
00014214.png 600.12,189.62;1285.28,164.22;1355.83,862.17;576.29,889.08;
00014247.png 600.72,185.31;1289.48,160.35;1360.47,860.68;581.54,885.78;
00014280.png 604.82,185;1293.25,156.93;1365.52,859.25;587.34,890.02;
00014314.png 608.52,179.79;1303.73,148.1;1376.72,857.51;596.55,889.21;
00014347.png 609.87,176.95;1307.96,145.41;1380.75,856.55;597.94,891.59;
00014381.png 611.14,173.26;1308.27,142.19;1382.97,852.98;609.38,890.35;
00014414.png 612.19,177.6;1311.34,144.11;1386.01,858.55;605.93,893.9;
00014447.png 614.12,178.87;1311.94,143.99;1385.75,859.39;609.8,894.8;
00014481.png 617.79,183.64;1308.01,150.29;1379.27,855.71;617.24,894.93;
00014514.png 616.69,186.68;1312.83,151.42;1384.46,864.56;617.28,902.02;
00014547.png 619.56,189.52;1312.51,155.32;1383.14,865.23;619.87,903.29;
00014581.png 623.99,194.67;1308.49,162.01;1379.37,864.41;624.92,897.29;
00014614.png 625.11,199.03;1308.61,166.45;1376.72,866.46;627.53,903.42;
00014647.png 630.2,206.23;1302.68,173.24;1370.77,860.94;636.11,897.42;
00014681.png 626.82,200.36;1306.76,170.72;1370.82,864.73;629.13,902.3;
