00000066.png 662.26,319.09;1187.87,305.22;1216.88,844.44;653.36,858.52;
00011411.png 631.88,295.68;1004.3,258.31;1074.84,535.56;648.27,587.05;
00011444.png 630.17,295.52;986.89,262.16;1051.38,521.1;644.49,563.24;
00011478.png 631.48,291.17;980.03,261.68;1040.95,511.25;644.27,552.45;
00011511.png 631.71,291.65;970.52,265.56;1028.77,502.99;642.87,540.87;
00011544.png 633.64,293.59;969.78,265.04;1025,499.79;643.13,540.33;
00011578.png 639.31,299.16;968.6,271.26;1024.93,498.47;649.87,535.1;
00011611.png 644.06,300.83;970.22,275.86;1026,499.28;652.73,536.14;
00011644.png 644.63,304.6;972.53,279.16;1026.94,502.8;656.6,535.99;
00011678.png 647.73,311.64;977.98,285.19;1034.42,511.75;658.06,549.54;
00011711.png 648.63,313.18;980.95,288.5;1038.19,518.6;658.83,554.93;
00011745.png 649.85,321.33;989.58,297.11;1049.59,534.85;661.68,571.29;
00011778.png 650.43,329.4;995.7,300.87;1057.8,545.81;661.43,583.31;
00011811.png 650.63,333;1008.06,308.54;1073.92,564.14;663.57,604.29;
00011845.png 652.02,327.39;1019.33,297.81;1088.23,566.67;664.06,607.74;
00011878.png 653.56,321.23;1028.29,287.92;1099.18,567.85;664.5,611.86;
00011911.png 656.07,304.92;1054.06,268.41;1128.68,570.74;670.92,619.04;
00011945.png 659.06,295.24;1063.76,258.73;1144.99,573.33;672.94,623.42;
00011978.png 663.26,279.68;1090.25,242.03;1176.18,580.1;680.9,632.89;
00012012.png 661.8,272;1102.69,230.44;1196.87,586.74;680.53,643.93;
00012045.png 663.71,256.83;1133.39,213.02;1236.08,601.07;686.47,663.99;
00012078.png 664.82,249.99;1148.07,202.65;1256.39,609.41;688.06,673.18;
00012112.png 667.84,243.56;1162.46,195.6;1274.44,617.72;694.22,681.9;
00012145.png 673.55,231.64;1198.68,181.8;1326.54,637.79;702.66,708.96;
00012178.png 675.7,226.7;1216.81,172.75;1350.61,646.75;707.7,723.12;
00012212.png 680.18,218.17;1253.74,159.95;1400.59,673.22;714.84,755.35;
00012245.png 680.54,214.57;1268.96,154.2;1424.18,687.32;715.52,770.25;
00012278.png 680.56,212.47;1295.05,147.11;1460.42,707.32;717.34,798.67;
00012312.png 677.05,211.87;1309.58,142.36;1479.57,719.32;717.24,815.6;
00012345.png 678.69,212.93;1322.7,145.86;1501.28,737.77;720.54,834.65;
00012379.png 679.39,217.55;1326.72,145.2;1507.55,740.81;719.52,840.4;
00012412.png 678.92,220.15;1327.64,147.16;1507.69,741.12;719.71,841.1;
00012445.png 677.96,232.08;1315.28,159.47;1489.99,737.09;718.19,836.47;
00012479.png 678.32,238.76;1300.54,169.77;1469.19,730.28;719.56,827.05;
00012512.png 675.94,255.64;1262.85,191.37;1417.98,710.45;711.68,799.75;
00012545.png 670.14,268.72;1241.93,202.69;1389.41,701.2;703.32,789.24;
00012579.png 662.9,288.04;1187.39,231.18;1317.7,672.21;691.2,750.93;
00012612.png 658.77,296.79;1156.02,239.79;1276.17,651.19;685.39,725.4;
00012645.png 653.92,296.38;1127.61,246.59;1237.2,629.06;677.21,701.63;
00012679.png 639.63,297.87;1074.22,251.96;1169.65,590.27;659.86,649.73;
00012712.png 628.69,292.65;1046.09,250.53;1136.3,567.46;650.04,625.11;
00012746.png 606.82,278.59;1001.38,243.03;1077.65,526.24;624.74,576.18;
00012779.png 595.88,271.81;979.58,239.79;1051.36,511.23;609.47,561.18;
00012812.png 576.67,267.51;947.3,238.11;1012.17,493.42;591.45,537.46;
00012846.png 570.62,264.4;933.3,242.04;998.51,490.34;583.55,530.54;
00012879.png 563.91,267.68;926.64,241.67;989.84,489.12;576.72,527.5;
00012912.png 557.02,277.66;921.68,255.16;985.65,508.15;567.95,544.37;
00012946.png 548.7,287.06;922.33,264.12;986.61,526.09;560.69,565.02;
00012979.png 543.32,314.98;941.36,292.75;1012.57,578.32;552.61,621.22;
00013013.png 540.76,329.73;958.73,307.27;1034.19,613.95;545.12,658.09;
00013046.png 546.99,347.47;1009.71,331.99;1100.12,691.73;548.95,740.95;
00013079.png 541.42,353.49;1044.31,332.13;1155.37,744.34;540.62,792.11;
00013113.png 555.86,348.96;1082.07,326.82;1198.1,767.55;549.82,823.24;
00013146.png 617.97,316.49;1192.66,291.44;1323.01,784.96;613.11,836.38;
00013179.png 656.14,305.29;1240.68,274.59;1374.74,783.66;658.19,831.56;
00013213.png 719.82,287.35;1300.47,250.39;1428.86,752.04;721.8,801.56;
00013246.png 734.94,280.45;1304.89,242.31;1429.18,728.28;737.27,781.2;
00013279.png 727.28,272.11;1259.09,235.67;1366.28,671.33;736.29,722.68;
00013313.png 714.17,274.32;1219.95,238.52;1321.86,647.07;718.64,694.82;
00013346.png 680.09,285.77;1131.15,251.5;1217.42,600.26;683.8,645.97;
00013380.png 668.46,292.72;1096.62,261.9;1174.65,583.92;673.19,629.16;
00013413.png 663.44,298.78;1072.93,270.37;1146.73,572.14;669.81,613.13;
00013446.png 666.76,314.07;1045.46,291.34;1112.17,562.89;669.77,594.93;
00013480.png 666.4,323.36;1036.82,300.54;1103.77,562.86;669.98,595.54;
00013513.png 660.12,351.74;1024.19,331.78;1084.26,585.43;663.21,616.18;
00013546.png 658.39,367.25;1020.94,346.8;1082.77,599.86;659.35,629.93;
00013580.png 659.28,381.58;1032.18,363.09;1097.29,629;658.6,661.27;
00013613.png 665.85,382.11;1045.21,365.11;1110.68,637.18;666.65,667.54;
00013646.png 673.22,378.46;1064.4,359.54;1137.33,644.62;675.62,675.69;
00013680.png 699.5,357.21;1116.29,334.44;1194.05,654.78;699.78,689.59;
00013713.png 712.94,338.49;1148.14,314.74;1233.32,657.2;713.31,688.75;
00013747.png 743.3,304.69;1209.49,278.24;1302.29,655.83;744.75,694.05;
00013780.png 749.76,288.06;1238.41,259.2;1340.63,660.41;755.18,700.42;
00013813.png 768.19,266.78;1280.54,236.58;1391.16,675.49;772.18,712.78;
00013847.png 771.69,254.14;1301.77,224.51;1413.32,679.5;778.52,722.2;
00013880.png 773.82,246.84;1315.69,214.23;1430.79,689.63;781.76,731.23;
00013913.png 772.38,241.22;1329.98,203.44;1453.61,702.91;782.22,750.17;
00013947.png 769.16,235.15;1333.92,199.4;1453.66,705.15;782.4,750.04;
00013980.png 755.14,228.71;1330.73,186.34;1455.49,712.42;769.77,765.11;
00014014.png 748.82,221.89;1323.74,181.95;1449.01,711.02;763.36,764.79;
00014047.png 726.64,210.43;1311.69,168.02;1434.02,705.76;744.48,766.11;
00014080.png 716.93,199.4;1302.77,159.11;1426.18,701.25;737.21,758.77;
00014114.png 704.06,197.15;1293.33,151.59;1415.89,697.83;725.84,760.22;
00014147.png 681.6,187.9;1269.92,144.04;1389.88,692.18;705.62,754.92;
00014180.png 667.59,182.98;1257.37,142.22;1376.74,694.81;693.57,758.39;
00014214.png 641.39,186.11;1232.38,141.95;1348.96,692.84;668.88,760.84;
00014247.png 627.74,188.43;1218.53,145.3;1334.92,694.07;656.86,763.41;
00014280.png 608.57,197.38;1194.76,153.82;1308.18,704.11;638.27,772.9;
00014314.png 603.33,202.15;1184.23,159.7;1297.45,707.56;634.84,776.54;
00014347.png 593.25,213.04;1170.05,173.8;1280.6,719.04;624.87,789.02;
00014381.png 589.21,221.42;1165.79,179.89;1278.81,725.44;619.82,794.74;
00014414.png 590.86,223.91;1165.12,185.95;1276.44,731.29;621.48,800.12;
00014447.png 596.61,236.37;1163.67,195.43;1270.37,735.08;627.35,801.95;
00014481.png 601.7,238.95;1164.66,201.13;1272.4,738.73;633.84,804.05;
00014514.png 610.48,243.11;1172.46,205.61;1278.31,740.69;644.07,806.05;
00014547.png 614.91,247.79;1178.06,207.31;1284.27,743.92;648.02,810.05;
00014581.png 624.16,253.2;1185.49,209.54;1293.21,749;658.93,816.06;
00014614.png 625.49,253.01;1188.47,209.57;1296.49,747.71;661.36,817.54;
00014647.png 627.64,255.03;1189.32,210.17;1299.14,751.16;663.13,819.69;
00014681.png 630.69,252.53;1192.49,207.25;1301.39,746.35;668.27,816.48;
00014714.png 631.14,252.72;1193.52,206.11;1302.62,746.92;669.5,819.09;
00014748.png 633.16,251.34;1191.79,203.34;1302.92,741.2;675.56,813.38;
00014781.png 631.72,247.81;1195.11,198.56;1306.68,739.17;672.94,813.8;
00014814.png 633.06,242.65;1191.59,193.92;1305.28,729.4;676.44,804.27;
00014848.png 628.64,240.73;1192.35,189.99;1307.81,730.35;673.57,808.12;
00014881.png 626.1,239.42;1191.42,186.74;1306.83,730.12;671.88,809.46;
00014914.png 627.74,238.98;1184.65,184.03;1301.37,721.46;676.05,799.37;
00014948.png 624.07,235.11;1185.85,181.37;1302.92,719.51;674.56,797.71;
00014981.png 622.86,231.67;1183.23,175.83;1302.18,714.84;675.46,793.54;
00015015.png 622.38,230.56;1183.31,174.09;1302.48,710.81;673.97,794.52;
