00000033.png 756.34,290.26;1003.99,282.4;1016.71,702.18;758.5,709.68
00011845.png 799.16,341.13;1005.73,333.16;1044.48,620;810.02,630.67
00011878.png 810.42,357.79;1023.02,349.81;1068.41,653.39;819.31,667.58
00011911.png 815.11,354.74;1043.25,344.82;1090.76,674.39;829.71,687.11
00011945.png 821.9,353.95;1055.76,342.81;1105.4,682.11;837.07,692.87
00011978.png 825.01,349.66;1061.83,338.8;1108.89,677.92;839.96,690.76
00012012.png 823.91,331.5;1061,320.91;1108.14,661.02;836.44,672.25
00012045.png 820.26,315.43;1051.09,305.24;1094.38,632.96;830.92,643.32
00012078.png 815.02,299.85;1035.41,289.84;1074.99,597.04;824.07,607.32
00012112.png 805.22,278.84;1016.11,269.35;1050.59,557.7;815.08,566.82
00012145.png 792.85,255.15;993.91,246.68;1025.67,513.82;798.8,525.23
00012178.png 783.62,238.77;969.63,229.47;998.36,474.62;789.06,482.82
00012212.png 757.7,190.45;926.81,182.26;948.92,392.36;762.52,398.42
00012245.png 752.04,175.65;911.84,168.09;931.99,358.32;755.73,366.69
00012278.png 751.44,159.34;902.89,152.78;920.18,329.85;753.54,341.5
00012312.png 751.2,146.27;896.71,138.63;912.6,308.59;752.95,317.78
00012345.png 752.83,139.75;893.3,133.62;907.19,295.2;756.34,300.41
00012379.png 756.1,136.47;892.04,129.48;908.28,285.64;756.34,292.9
00012412.png 762.06,138.24;895.87,130.69;912.23,282.22;764.83,290.16
00012445.png 769.85,138.53;903.35,131.92;919.47,283.55;771.91,292.1
00012479.png 776.88,148.56;910.64,143.2;927.41,296.31;776.26,301.54
00012512.png 781.68,158.71;919.2,153.38;935.6,310.68;783.2,319.09
00012545.png 786.54,174.33;929.45,170.22;946.76,337.37;787.56,342.85
00012579.png 794.93,193.94;939.96,189.2;956.29,363.15;794.59,368.43
00012612.png 798.62,206.97;951.52,203.78;971.14,393.14;797.49,396.32
00012645.png 797.98,221.46;964.28,218.82;985.87,427.25;800.04,432.34
00012679.png 796.36,231.37;989.92,227.79;1017.68,483.32;799.15,488.63
00012712.png 794.7,254.95;1005.63,248.82;1041.04,538.48;798.14,546.74
00012746.png 777.48,256.02;1008.12,249.38;1053.63,573.48;790.88,579.64
00012779.png 775.29,266.08;1013.39,254.78;1060.06,593.76;785.61,605.59
00012812.png 766.44,267.13;1011.42,255.24;1057.27,604.14;778.23,622.64
00012846.png 761.31,269.19;1003.05,257.72;1049.28,598.15;767.71,613.68
00012879.png 762.39,275.69;995.46,265.74;1033.86,585.7;769.82,597.68
00012912.png 764.86,282.95;985.22,273.49;1019.29,572.34;768.98,582.99
00012946.png 766.36,286.26;974.15,280.5;1000.32,555.53;766.11,567.9
00012979.png 767.88,286.91;963.73,281.43;987.15,535.93;765.5,543.46
00013013.png 771.58,287.99;953.37,282.08;972.19,510.51;768.16,517.61
00013046.png 774.72,276.2;945.95,271.29;963.03,481.65;771.95,486.59
00013079.png 775.07,260.51;937.83,256.06;952.53,448.08;774.56,456.24
00013113.png 780.22,245.58;933.64,241.13;948.58,423.01;778.86,428.83
00013146.png 795.63,208.21;938.04,203.13;950.59,367.29;791.72,374.49
00013179.png 807.62,206.72;944.84,202.47;956.18,361.52;803.28,366.54
00013213.png 819.36,206.73;953.89,201.63;965.48,362.21;815.04,367.3
00013246.png 820.14,220.98;959.51,216.14;971.8,378.73;818.67,384.95
00013279.png 821.66,236.55;964.83,232.14;978.11,402.81;819.55,406.62
00013313.png 822.35,256.34;972.37,252.07;985.46,433.13;819.97,437.51
00013346.png 822.25,277.81;979.35,276.52;994.88,473.73;816.72,476.06
00013380.png 820.43,305.86;989.47,302.33;1006.55,519.36;816.86,523.4
00013413.png 823.94,324.76;1004.91,323.82;1026.98,570.66;817.76,573.42
00013446.png 824.83,337.33;1030.41,336.2;1053.64,615.81;820.44,618.92
00013480.png 834.89,350.55;1053.25,347.8;1080.01,656.14;830.45,659.85
00013513.png 845.48,355.6;1078.77,352.19;1112.41,694.18;842.41,694.91
00013546.png 854.86,357.35;1097.72,353.21;1132.06,707.89;850.21,709.67
00013580.png 859.29,352.32;1103.98,348.3;1139.26,703.02;857.24,709.19
00013613.png 860.82,327.92;1088.73,322.87;1118.03,644.84;860.39,651.01
00013646.png 854.33,306.51;1071.27,302.28;1098.52,600.44;851.19,604.67
00013680.png 853.35,287.1;1052.2,282.77;1076.56,548.98;850.56,553.33
00013713.png 849.25,263.38;1036.05,258.23;1057.07,502.05;846.12,505.48
00013747.png 844.38,246.69;1020.47,241.55;1038.59,463.48;842.94,468.78
00013780.png 849.25,240.29;1010.86,235.51;1027.68,433.49;845,436.38
00013813.png 853.86,225.55;1007.5,220.11;1022.72,408.58;850.63,412.47
00013847.png 854.16,225.36;1000.31,221.45;1015.51,393.32;852.54,397.3
00013880.png 859.48,228.78;1000.09,226.3;1014.15,390.3;856.38,393.93
00013913.png 870.42,244.2;1003.76,241.69;1017.63,399.88;866.45,403.36
00013947.png 868.17,257.28;1004.55,254.99;1019.16,416.52;867.84,421.44
00013980.png 872.09,271.49;1008.48,271.49;1019.84,435.98;865.6,438.27
00014014.png 865.21,281.47;1008.2,281.49;1020.62,455.41;861.33,455.82
00014047.png 863.89,288.2;1012.16,286.6;1027.43,472.1;859.81,472.09
00014080.png 855.1,258.26;1033.38,261.04;1049.62,494.93;849.73,493.26
00014114.png 862.45,239.54;1053.08,241.93;1071.78,498.9;854.43,497.49
00014147.png 872.09,220.04;1078.91,222.34;1101.5,511.6;867.86,507.47
00014180.png 885.57,220.28;1102.72,223.66;1127.03,535.77;876.35,531.54
00014214.png 897.42,203.55;1127.9,208;1158.1,551.21;889.27,546.76
00014247.png 905.15,201.5;1147.79,204.68;1177.49,567.36;902.24,562.7
00014280.png 911.65,209.63;1159.12,211.17;1191.38,584.23;910.43,580.75
00014314.png 912.63,200.78;1170.2,201.25;1202.76,593.58;911.64,593.52
00014347.png 908.19,195.52;1169.9,195.18;1203.5,599.01;905.82,602.43
00014381.png 902.79,201.75;1162.98,199.15;1197.67,602.19;904.96,603.46
00014414.png 893.95,199.14;1157.69,195.72;1193.67,607.09;895.98,612.57
00014447.png 885.17,200.11;1148.86,193.04;1185.37,606.06;892.06,609.53
00014481.png 876.38,202.69;1140.8,193.44;1177.12,609.26;881.81,616.45
00014514.png 869.89,206.61;1131.52,197.28;1167.41,607.62;880.12,615.16
00014547.png 856.66,210.35;1114.92,198.47;1153.93,604.35;867.76,615.99
00014581.png 850.14,211.09;1107.83,198.92;1145.31,602.55;863.28,614.01
00014614.png 845.16,212.88;1100.89,200.65;1138.12,601.67;858.82,613.57
00014647.png 843.01,216.13;1096.03,203.14;1134.76,601.83;857.43,613.58
00014681.png 840.77,218.88;1092.37,205.13;1130.14,602.16;855.28,614.82
